,label,sentence
24741,3,대통령 된 것이 죄다!!!
24742,3,피눈물은 국민들이 추위에 떨면서 매일 흘렸는데 무슨 소리 하노???
24743,3,역겨운 영화다. 결혼 직전에 내 여자의 전 남자 친구가 나타나서 데려가 버리면 미쳐버릴 듯. 진짜 여자들 역겹네요. 이게 아름다워요? 입장 바꿔서 생각해봐요. 님네 예비 신랑 전 여자 친구가 갑자기 나타나서 데리고 간다 생각해봐요. 아름다운 이야기입니까? 비극입니까?
24744,3,쟤 신원을 확인하십시오. 자녀의 후손이 되십시오
24745,3,전화 안 받는데 내가 한다고 받으면 통신 조작이지!! 
24746,3, 아직도 분이 안 풀리 구만
24747,3,"칭찬인 줄 알아? 됐다, 아무것도 하지 말고 가만히 구석에 찌그러져 있어!"
24748,3,짜고 치는 고스톱에 마지막 장면 진짜 허무함. ㅡㅡ
24749,3,다시 한 번 리콜 비누를 줄 게요 ~
24750,3,결말을 보는 것은 개와 같다
24751,3,"나도 몰라, 하지만 누군가 날 함정에 빠뜨린 게 분명해."
24752,3,나는 당신이 환영한다는 것을 알고 있습니다. . 소빙… 실망
24753,3,재미 없어 ... 나는 완전히 기대했다 .... 완전히하지! 실망……
24754,3,나머지 43.4 %는 먹을 가치가 있습니다
24755,3,차우 찬 LG는 무엇입니까? 돌아 왔어?
24756,3,웬만하면 평점 안 남기는데 참나 ㅋㅋ 너무 했다 제목만 대작 분위기이고 영화는 OOO 수준 ㅋㅋ 용 몇 번 나오지도 않고 용 같지도 않고 작살 몇 번 던지고 어설픈 연기력에 스케일도 작고 줄거리 역시 지루하다. 박진감도 전혀 없는 티브이에서 해주는 주말에 영화급에도 못 낀다 ㅋ 진짜 평점 높게 준 애들 알바
24757,3,아주 좋아하는 사람들도 여기에서 동요하고 있습니까?
24758,3,산만하고 별 볼 일 없는 로맨틱 코미디
24759,3,비디오의 낭비 인 4 학년 영화
24760,3,최악 진짜…. 그 많은 돈으로 연출을 이렇게 할 줄이야….
24761,3,빨간색은……. 왜 레드는 사라진 건가??
24762,3,"그렇지 않습니다, 밥! 먹고 싶어요"
24763,3,이런 쓰레기 영화. 몰입이 안 되네. 총 쏘는 전투 장면에 돈은 다 들었네. 심형래급 영화
24764,3,방금 영화를보고 웃었어요 ^^ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ이게 뭐야…
24765,3,"영화 소개 프로그램에서 나왔는데 재미있었습니다. . 나는 정말로 편집했다. 젠장, 난 당신을 붙 잡았다 ...."
24766,3,저주가 나오지 않습니다… 영화 예산을 줘.
24767,3,누가 지금 사과하길 바래? 왜 이런 내 마음을 몰라요!
24768,3,내 여자 전화 내일 볶아 0
24769,3,십 색귀들 저럴 줄 알았다
24770,3,에어컨 바람 때문에 너무 춥다.
24771,3,"이름이나, 생김새나, 스토리나, 독창성이라곤 눈은 씻고 찾아봐도 찾을 수 없는…."
24772,3,버스가 보니깐 여자들만 앉아 있더니만 ㅋㅋ
24773,3,삼성과 같은 회사는 파괴되어야한다 ~ 삼성 이외의 많은 회사들 ~~ 미래에는 살아남은 고객없이 제대로 제품을 만드는 회사들만이 살아남 아야한다.
24774,3,예산 늘면 뭐하냐 어떻게 쓰이느냐가 중요한 거지
24775,3,전생의 어린 왕의 간신은 비서일 듯….
24776,3,달콤한 가격을
24777,3,중국 사람들도 우리나라 보고 미국 개라고 표현하면 공평하겠네
24778,3,지옥에서 기어 나온 것만 같은 진정한 허접쓰레기·필름이라 부르기도 우습다
24779,3,국민이 납득할 수 있는 결론은 탄핵인데 벌써 결론 내렸나??
24780,3,새해 1 일부터
24781,3,그러면 항상 그것을 누르는 것이 아프지 않습니다!
24782,3,저렇게 미쳐서 날뛰는데. 어떻게 합의를 해요?!!
24783,3,여기에 시민들을 깨우십시오
24784,3,나는 한국에서 살 수 없기를 바랍니다 ~ !!!
24785,3, 어휴 뻔뻔하고 가증스러운 년들!!!
24786,3,부모님이 이것을 가르쳐 줄 것이라고 생각하십니까?
24787,3, 노이즈 마케팅 하지 말고 기사 내려라!!!
24788,3,"돈 된다고 상영관에 걸어놓는 짓이나, 친일 영화에 출연하는 배우나 픽션을 어디서 논픽션으로 몰고 가려는 짓거리냐."
24789,3,돈없는 아버지 아니에요?
24790,3,조금만 맘에 안 들면 감독 바꾸고 또 바꾸고 이런 완성된 팀이 만들어지냐?
24791,3,위안부는 나라 말아먹고 점령당한 한국 탓이다
24792,3,그만해
24793,3,가장 재미있는 것은 Bill Clinton이 결국 훨씬 나쁘고 그 아래에 있지 않다는 것입니다.
24794,3,"아, 그만 좀 따라오지! 너 형사야?"
24795,3,재미있는 이야기. 여자가 죽으면 웃어요. 로맨스 영화인가요?
24796,3,"나는 불만족 스럽다! 당신은 불만족하고, 당신의 아들은 불만족합니다! 이 집 구석 구석! 내 인생은 살았다! 모두 불만입니다! 괜찮아요?"
24797,3,타인을 존중하지 않으니까 이런 사태까지 생기는 거다
24798,3,이건 뭐 그저 눈물이 남
24799,3,댓글 참 더럽다 쯧쯧
24800,3,개념 없나…. 힘도없이 초딩에게 당함... 남자가 참... 보지 마세요.. 짜증 남
24801,3,이걸 극장에서 본다…? 그냥 불우이웃돕기에 쓰겠다…. 자살 하는 게 자랑…?
24802,3,"유럽 영화가 이번 정부에 많이 들어와 즐겁긴 하다만 그 내용이 왜 이리 진부한 걸까, 유럽영화를유럽영화를 욕되게 하고 있단 소리다,"
24803,3,지루한…
24804,3,보지마… 프로 후회.
24805,3,사기 결혼 누군가가 나와 같은 부부 관리자에게 나를 제안합니까? !! 이것을 확인하고 싶습니다. 계속 전화 했어?
24806,3,박통이 법을 어긴 것은 사실이다.
24807,3,의 경 힘들게 하지 마고 적당히 좀 해라….
24808,3,아무튼 난 사귀는 것도 반대고 결혼도 반대고 무조건 다 반대야. 안돼!
24809,3,감독은 정말 말도 안됩니다. 이 영화는 ㅡ ㅡ; 리뷰어보다 적은 사람과 함께 영화를 볼 필요는 없습니다.
24810,3,여기가 빨갱이들 집합소구나! 아주 가관이다. 가관이야
24811,3,뭐? 격려? 더 이상 당신을 응원하는시를 보내지 않습니까?
24812,3,그는 모든 종류의 명예와 힘을 가졌지 만 결국 배신자로서 길을 떠났습니다! ㅆㄹㄱ
24813,3,집 잃고 닭장 고치기냐? 나참ㅋ
24814,3,개시 및 지불자는 누구입니까? 확인하면 확인해주세요! 그런 다음 논란이 해결됩니다. 왜 말하지 않습니까?
24815,3,"예, 어머니를 만나고 중학교에서 범죄 딸로 사는 것도 좋습니다!"
24816,3,인터뷰를 볼 때까지 Alang Allah를 돌보아주십시오. 누가 거절하지 않는지 모르겠습니다.
24817,3,동물의 지능은 불가항력의 힘입니다.
24818,3,차라리 예측하지 않을 것입니다. 그것은 뜨겁다.
24819,3,조선왕조 500년 역사? 고려역사에도 없는 희대의 반역 죄인들이다! 그나마 예를 갖추어 능지처참합시다!
24820,3,왕이든 나발이든 하루 종일. ? 댓글을 삭제했습니다 ?? !!!!!! 외부
24821,3,눈물을 짜기위한 명백한 이야기 개발…
24822,3,나는 그에게 변명이라고 그에게 말했다.
24823,3,황교안 대행은 필히 기필코 특검 연장하라!!!
24824,3,3 개월 계약은 무엇이라고 생각하십니까?
24825,3,박은혜 만이 낭비이다… 김해숙 여사는 영화를 계속 보면서 정신적으로 더 건강 해 보인다. . 인기가 없기 때문에 이미 70 회 이상 방송되었습니다. . 아침 출퇴근을 망친 준석은 몇 명의 살인자 프로그램 중 하나가 아버지에 의해 매우 저주를 받았다. 소금에 절인 생선은 누구입니까?
24826,3,거참 시끄럽네! 연체료 받아서 자장면이나 불러 먹든가.
24827,3,영화관에서 이걸 지불하면
24828,3,너희들은 먹지 않아
24829,3,"별점 ㅇ 점 옛날 미라 생각하고 10,000원이나 주고 봤는데 돈, 시간만 날렸음도 대체 영화를 통해 말하려는 게 뭔지 도통??? 재미도 감동도 꽝……. 다른 사람 평점 봤으면 안 봤을 텐데 어휴 아까워"
24830,3,밥맛 떨어진다.
24831,3,경찰이 완전히 파괴되어 그곳에 가서 살고 있다고 말하는 한국 정치인. 롤
24832,3,좀비의 기초를 알지 못하고 고추를 사용하는 사람인 Min Zhu Pasho는 네이버의 감독입니다.
24833,3,나는 가면 안된다
24834,3,훔친 거로 의혹에 의혹을 더하고 다 까발리고 이제 손 씨랑 방송국 다 없어질 듯
24835,3,대한민국의 경제성장 없는 무상복지의 민낯
24836,3,이 정도면 기상청 하야다 아웃!
24837,3,순실과 판재는 21 살입니다. 뻐꾸기
24838,3,탄핵에 대한 반대! 반대! 반대!
24839,3,당신 때문에 재미 없었어요.
24840,3,미래에 아무도 투표하지 않는 것 같습니다…
24841,3,신입생은 지금 내가 행복하다고 생각하지 않습니다.
24842,3,얼씨구! 오빠가 이러니까 내가 연애를 못 하잖아. 이 나이에 내가 오빠랑 놀아주게 생겼어? 나도 시집가야 할 꺼 아니야!
24843,3,그게 나야 .. 자부심과 창피한 일을 참는 것이 얼마나 힘들고 힘든지 아십니까?
24844,3,근혜야 국민연금이 네 것이냐
24845,3,80년대 sf 영화인가요? 너무 허접해
24846,3,기상청은 이틀 후에 발사됩니다.
24847,3,외국언론에서 역대 가장 무능한 사무총장이라던 그 사람.
24848,3,이것이 개체입니까? 여기저기서 청소 하시겠습니까?!
24849,3,백악관 안으로 들어가거나 다른 곳으로 가지 마십시오.
24850,3,대놓고 홍콩을 가는구나!
24851,3,나머지는 모두 실직자라고 생각하지 않습니다
24852,3,Cholla로 가득 차 있지 않고 집으로 씻었습니다.
24853,3,멀지 않아 중국 식민지 되겠네
24854,3,어…. 이…. 상…. 실
24855,3,"그럼 어떻게합니까? 삼백 달러! 나는 아직도 차터 대출을 갚아야하고, 중고차 할부도 있는데, 어떻게하면 그 모든 돈을 날려 버릴 수 있을까요! 어떻게!!!"
24856,3,사람들과 오리를 마무리합시다.
24857,3,날강도가 따로 없네….
24858,3,작가가 이걸 볼진 모르겠지만 별점 1점도 아깝다 이렇게 형편없는 드라마가 있다니 크크크 모든 상황이 예측 가능한 드라마에 설마설마했는데 시청자들은 통쾌한 복수를 원하지 이렇게 찌질거리는 거 즐기는 사람 없는데 무슨 사디스트도 아니고
24859,3,배터리를 만든 중국 회사에 책임이 있습니다! 어머
24860,3,좋은 재료를 사용하지 않은 OO 감독. 내가 잘했다면 멋진 영화 였을 것입니다. . 쯧쯧….
24861,3,피의 세금을 가진 사람들은 잘못된 곳에 있습니다…
24862,3,다음 형사처벌 해라
24863,3,아이구…. 칵! 퉤!
24864,3,아~ 그 할머니 집에 왜 가야되는 데? 
24865,3,아니! 난 아니다! 난 정말 아니야! 당신을 만나러 왔어요!
24866,3,음주를 중단하십시오. ㅋ
24867,3,개가있는 기상청
24868,3,먹을 돈이 많기 때문입니다. 나는 항상 돈이 없다. .
24869,3,죽었다 깨는지도 자진사퇴는 안 할 겁니다
24870,3,세월 호 페리의 진실을 위해 삼성 전자를 중국에 판매
24871,3,그냥 정치를 떠나? ~~ !!
24872,3,삼류 영화도 자격 미달인 영화다. 돈 내고 보면 돈 아깝고 포인트 내고 보면 포인트 아깝고 시간 내서 보면 시간 아까운 영화다. 왜 이렇게 내용이 허접한가…. 반성하라 감독
24873,3,이들20들은 취업 위해 무엇을 하는데 5060 탓으로 책임회피 질이냐?
24874,3,선물 경쟁하겠네
24875,3,별로. 밴드얘기가 주인지 사랑 얘기가 주인지 개연성도 없고 이도 저도 아닌 영화
24876,3,잘 모르겠지만 나가서 가족을 봐야합니다. . 당신은 이것에 책임이 있습니까?
24877,3,남의 나라 뺏기를 우습게 알던 놈들이….
24878,3,"웃지 말고 빨리 당기십시오. 이봐, 일어나 일어나. 나는 충격 받았다."
24879,3,백작! 내 동생은 이런 식으로 데이트를 할 수 없습니다. 이 나이가 동생과 놀아 주나요? 나는 결혼해서는 안된다!
24880,3,"폄하는 아니지만, 피겨 인프라가 얼마나 된다고 다른 종목 선수들 까대면서 높여주냐"
24881,3,"아줌마 아메바보다도 못해, 단세포 이하라고!"
24882,3,위증하면 너도 300여 명 아이들을 죽인 살인자다.
24883,3,재미는 둘째치고 우리나라 영화 이따위로 놀라게 하는 거 진짜 쓰레기 같다
24884,3,에구 닭 머리는 이제 해외 여행을 즐기고 있으며 먼지는 먼지를 알지 못할 수 있습니다. .
24885,3,그만 싸워라. 같이판하면서. 왜그케싸우냐.
24886,3,그렇게 했습니까?
24887,3,여군 재미 없음 뭐하는건지…. ㅡㅡ잼없음 엠비시 다 재미 없음 질린다 이제
24888,3,가비지 기자는 한국 최고의 방어입니다. .
24889,3,세금 안내입니다.
24890,3,괜찮아…. 낫긴 다 나았는데 기분 나빠서 이러고 있는 거야.
24891,3,무슨 말을 그렇게 해?
24892,3,이것은 일본인 캐릭터가 아닙니까? 그것은 손실 BS입니다
24893,3,보고 난 후에 기분이 너무 나쁘다…. 최악입니다.
24894,3,사람들에게 법을 준수하라고 요청하면 닭의 해는 모든 종류의 부패를 위반하게되며 구타를 당하게됩니다.
24895,3,소설 태백산맥과는 다르다. 발톱의 때만큼도 못 따라가는 가짜….
24896,3,농담 해? . Z 상단의 Albaty Cana입니다.
24897,3,사기 결혼 작정한 사람이 저 같은 커플매니저한테 청혼하겠어요??!! 이거 하나 확인하려고. 저한테 계속 전화하셨어요?
24898,3,교육을 받으면 무엇을합니까?
24899,3,내가하면 할 수 없다고 생각합니까?
24900,3,당연히 나오지를 말아야 하는 거 아닌가?
24901,3,물론 배신감을 느낀다…
24902,3,모든 재산 몰수는 구호로 변해야합니다!
24903,3,더러운 놈들은 다시 찢을 필요가있다
24904,3,조선놈들은 이것도 불만 저것도 불만
24905,3,그것은 단지 유니온 워시입니다.
24906,3,이것을 보면 암의 발병은 좋지 않았지만 감독의 약이 빨려 들어가는 것을 보는 것은 시간 낭비였습니다.
24907,3,에어컨이 너무 바빠서
24908,3,연락이 안 되니까 그렇죠! 연락이 안된다고요!
24909,3, 최순실 없는 최순실 청문회 만들어놓고 xx 같은 게
24910,3,웬만해선 돈 주고받은 영화 끝까지 보는데 보는 내내 끌까 그냥 이 생각 3번 정도 하다가 20분쯤 그냥 끄고 과감히 삭제해 버림. ㅡㅡ. 진짜 쓰레기 포스터나 직 샷 보고 영화제 믿겠다 생각했다면 제발 리뷰보고 또 다른 피해자가 없길
24911,3,대통령 자기 절차로 판명
24912,3,증거가 차고 넘치는 만큼 발로 차주 자
24913,3,"예를 들어, 이전 제품은 개그로 볼 가치가있었습니다. LOL, 이건 개그가 아니야"
24914,3,평창 올림픽을 유치한 이유는 무엇입니까?
24915,3,짜증 나는 영화….
24916,3,1점 주는 것도 아깝다. 일본 영화 OO다 이지 1알인가 내가 만드는 게 더 재밌겠네
24917,3,헌재 빨리 끌어내려 주세요
24918,3,아시아 인들은 무시하는 경향이 있고…
24919,3,이슬람은 결코 받아 들여져서는 안되며 어떤 종류도 주어서는 안됩니다
24920,3,돈 캐슬 스키 롯데 대기업을 깨자! 돈은 정의가 이길 수 없습니다.
24921,3,북한에서 돼지를위한 시간이다.
24922,3,"이런 영화를 만들지 마세요, 씨!"
24923,3,날 때리지 마
24924,3,그러다 범죄자들이 눈깔 빼가면
24925,3,영화라고 부끄러워
24926,3,즉결사형해야지….
24927,3,"미친 이슬람 극단 주의자들이 잔인하게 공포를 불러 일으켜 나쁜 일을하고있을 때, 그들은 여전히 머물러 있고 트럼프는 그 사람들을 걸러냅니다."
24928,3,그래 내가 죽기 전에 너를 먼저 죽이고 그러고 나서……. 떠나자!
24929,3,이 팀은 실제로 Iniesta가 아니며 MSN 또는 Mid-Jin입니다.
24930,3,구류 국장과 새누리의 박근혜 친우가 우리를 강하게 잡아 주므로 최선을 다하고 믿고 최선을 다한다!
24931,3,"나는 그것을 초강력 영화로 추천 해 왔지만 정말 놀랐습니다. 그것은 초강력 영화이지만, 당신이 나를 끌고 있어도, 당신이 무엇을 말하는지 모르겠습니다."
24932,3,주제만 있으면 뭐 하나 소통이 안 되는데….
24933,3,한심한 나라 군대 ~ 이것은 청각입니까?
24934,3,표준 Mikurage에는 소금이 뿌려집니다.
24935,3,동물을 인간의 노리갯감으로 삼지 마라 새끼들아
24936,3,"지금 비가 내리지 않습니까, 내 눈물입니까?"
24937,3,제수씨 말... 맞아?
24938,3,변명도 있습니다
24939,3,"일본, 유럽, 망가진 나라?"
24940,3,선실 역과 상봉역 근처에 많은 아파트를 사셨습니까?
24941,3,구르 지마 깨끗하게 내려와
24942,3,존나 유치함 높은 평점 주는 애들도 유치함
24943,3,휴대폰으로 봐서.. 그런가... 밧데리가 아깝습니다….
24944,3,성근이가 털었으니 LG 탈락이다~
24945,3,왜 의문형인데!
24946,3,너희가 싼 똥은 바늘께서 치우세요
24947,3,국민이 고통받는데 국가는 무엇을 위해 방치하는가?
24948,3,가입 할 때 정말 창피하십니까?
24949,3,당신의 형제를 상상하는 것은 역겨운 일입니다. ㅋ
24950,3,아직 나오지 않았습니다. . 당신은 홍보에 매우 능숙합니다. .
24951,3,박통이 법을 어긴 건 사실이다
24952,3,"아니요, 밥을 준비했습니다."
24953,3,냉방병은 청와대 계신 분들이나 걸리겠지
24954,3,어떤 종류의 개에서 나온 것 같아요?
24955,3,많이 받아쳐 드시고 이젠 처받아 먹은 밥값 해야 거짓!!
24956,3,기아 꼴찌 했으면 좋겠으면 비공감
24957,3,인생 막장에 최후로 선택하는 인간말종들에 뭘 바래?
24958,3,한국인 한명이 게임에 선정되지 않습니다! 치열한 경쟁
24959,3,돈 주고 보기엔 좀... ebs에서 하는 거보다 집중이 안 됨
24960,3,중국 군인은 그렇게되어서는 안됩니다. 그래서 샤드…
24961,3,이후 삼성이 판매했다면
24962,3,이 자식은 바보가 선생님을 보는 것입니다.
24963,3,KB와 같습니다. KBS MBC 당신은 이런 광신자 그룹을 만들었습니다
24964,3,삼청 연수 대학원을 만들어 보내야합니다
24965,3,나는 웃음으로 나오지 않습니다.
24966,3,부적합 또는 친밀감 (특히 이종현과 홍문종의 호위)과 같이 탄핵에 동조하지 않는 새누리 당은 선거 후 휩쓸어 야하며 대면 할 수 없어야합니다. 그냥 한국.
24967,3,여자들은 취업하기 힘들다고 하면서 규정은 별로 지키기 싫은가 봐.
24968,3,뇌물 주느라 기업들이 돈 뜯겨 성장 못 해 국가순위가 하락했구나???
24969,3,비인기 종목 지원 부탁한 게 정유라 지원하라고 지시한 게 되는구나. 티비씨 수준.
24970,3,그 사람은 몰랐습니다.
24971,3,실제 쓰레기 ... 나는 등급에 속고 싶지 않습니다.
24972,3,일본인 전부가 없어져도 지구는 돌아간다.!~~
24973,3,가장 일반적인 것은 일반적인 사람들입니다!
24974,3,내가 이러려고 댓글 쓰고 있었나…. 자괴감 든다.
24975,3,치과 의사 괴물 '과 꿀벌을 제거
24976,3, 아무리 친구라지만 여자친구가 있는 상태에서 다른 여자랑 단둘이 데이트하고 알고 보니 여자는 얼마 전까지 제 남자친구를 좋아했다네요.
24977,3,"어쨌든, 나는 나이가 들면 스스로 할 것입니다."
24978,3,이 썩은 것들…
24979,3,야! 왜 때려?! 왜?!
24980,3,아버지 저런 것도 네가 하도 사골 쳐서 그래! 그렇게 걱정되면 네가 교도소로 모셔 인마!
24981,3,다 돈이야? !! 돈을 믿고 사람들을 대합니까? 그래서 모든 여성들이 도망칩니다.
24982,3,아씨! 진짜 뭐야!
24983,3,어제 오징어 물회 몰래 먹을 때 김준호 진심 얄밉더라…….
24984,3,솔직히 가성비 아닌 듯 품질 저질임…….
24985,3,"박근혜 정권은 구역질 나는 정권이다. 그 밑에 일했던 인간들, 아직도 일하고 있는 부역자들도 그 책임을 물어야 할 똥 덩어리들이다!!"
24986,3,기사 당장 파면시키세요. ㅎㅎㅎㅎㅎㅎㅎ
24987,3,화형대에 올라도 난 무죄라고 할 년이다
24988,3,주파수를 1 조 단위로 판매하기 위해 사람들에게 얼마를 팔아야합니까?
24989,3,나는 그것을 남자로 만들어야한다!
24990,3,나는 이것을 정말로 알고 있지만 정말 더럽고 재미있다.
24991,3,검찰은 기자를 어떻게 붙잡을 수 없습니까? 이게 뭐야? 의도적으로 잡지 않았습니까? 기소?
24992,3,빨리 앉아 정말 큰 거래가 있었다-
24993,3,디젤 자동차를 사용하십시오.
24994,3,이런 상태 오기 전 물러나야 하는 게 정상 아닌가??
24995,3,아이돌 가수가되고 싶다
24996,3,그래서 북한도 미사일을 바다에 떨구는구나
24997,3,감독은 자신이 무엇을 전하고 싶어하는지 알지 못하는 것 같습니다. 나는 불안이 부족한 것 같았다. 해변이있는 비디오가 좋았습니다. 배우들도 연기를 잘했다.
24998,3,이 기사를 왜 쓰셨습니까? 다른 사람이 모르게 싸게 사는 방법을 알고 있습니까? 휴 핸드폰
24999,3,광우병 선동하신 분들 진짜로 뇌에 구멍 뚫리신듯함
25000,3,서양은 여자도 화장 안 하는 추세인데 어째 한국은 이젠 남자도 화장하네. 크크크 점점 인권과는 멀어진다.
25001,3,코레 일 파업과 성교
25002,3,"그, 그, 그건, 어쩌다 자네가 가까이 있었던 것뿐이야! 마치 내가 자네가 없이는 만족스레 바깥세상을 걷지 못하는 것 같은 소리는 그만두게!"
25003,3,참 누가 후원자인지 돈도 많네! 이왕 줄 거면 20씩 줘라….
25004,3,결과를 다시 계산하고 변경하십시오!
25005,3,민노총과 이석기 패거리들은 제발 촛불의 고귀한 본질을 흐리지 마라.
25006,3,애플 사악한 머리 다시 ... 어 ....
25007,3,대한민국 썩어도 너무 썩었다.
25008,3,똥을 싼다는 말이 무슨 말인지 이제야 알 것 같다
25009,3,동정심이 아니라 인간 일뿐 아니라 껍질 일뿐입니다. .
25010,3,영남 할아버지가 한국을 떠나다
25011,3,코멘트 벌써 다시 퍼졌다….
25012,3,값싼 이어폰들을 없애 버리고 값비싼 무선 이어폰을 챙기겠다는 이기적이고 개념 없는 발상;;;
25013,3,승마하는데 화장을 저렇게까지
25014,3,우리 반 담임도 아니면서 왜 이렇게 개인적인 일에 간섭하세요? 별일도 아닌 일에 이거 좀 심한 거 아닌가요?
25015,3,가자! 그리고 그 드레스를 영원히 만지지 마십시오!
25016,3,당신은 인간이고 인간이 아닙니다. 당신은 내 인생에 살면서 끔찍한 삶을 버린 짐승보다 더 나쁜 살인자입니다.
25017,3,"아니 엄마, 당사자들이 아무 말이 없는데, 왜 부모님들끼리 그러세요?"
25018,3,이봐 .. 정말로 그런 인간이 있습니다.
25019,3,영화를 보는 것은 시간 낭비입니다. 쓰레기 허브 쓰레기 영화.
25020,3,이슈마다 아 몰랑했던 이유가 최순실 지시 기다리느라 그랬었군.
25021,3,내가 왜 기분이 상한 것 같아?
25022,3,뭐? 맞지만 거짓…. 옳은 판단을하지 않은 쓰레기 이야기…
25023,3,아니 뭐라 넘겨 너무 길어서 읽기조차 겁남
25024,3,역대 전 세계 대통령 중에 가장 토론을 못 하고 연설을 못 하는 대통령 같아.
25025,3,포주가 방송 대상 타면 참 웃긴 꼴 보는 거지
25026,3,"당신이 그것을 보면, 드라마 때문에 성공하지 못했지만 항상 별표를 표시했습니다."
25027,3,"이른 시간이니까 마시는 거잖아! 남들처럼 밤에 만취해서 들어갔다간 오히려 큰일 난다고,"
25028,3,대장 한가운데서 곤경에 처해 있습니다
25029,3,많은 애플 장님이 몰려 들었다.
25030,3,왜 경찰 이세요?
25031,3,나빠지지도 않아요! 
25032,3,시간 많은 한심한 기자들의 말꼬리 잡기에 불과하게
25033,3,선거 때 언플을 병 o 신 같이했으니 언론을 믿을 리가 없지
25034,3,내년까지 해보라고 들었습니다.
25035,3,나는 항상 그것에 대해 생각합니다. 그러나 이것은 더 우스운 일입니다. 아내의 아내가 몇 년을 지내고 살해하는 것을보고 순진합니다. 여기 주연을 맡고있는 라미 란 씨는 너무 나쁩니다.
25036,3,여긴 또 왜 이래? 발화점이랑 거리도 있는데?!!
25037,3,새누리는 더 많은 군주 카 ~ ak 퉤
25038,3,걱정 되세요?
25039,3,누가 허락도 없이 파출소 잡혀가라고 했어? 쪽팔리게.
25040,3,하…. 그때 돈 주고 안보길 잘했지.
25041,3,"누군가의 죽음에 감성팔이 헛소리했으면, 니들 가족들이 죽을 때도 웃어야지"
25042,3,쓰레기 영화
25043,3,갱스터 아내 2 정말 나쁜 ....
25044,3,못 오면 못 온다고 전화를 하든가!
25045,3,놀거나 먹는 사람들은 임금을 적용하지 않습니다. 적어도 월급을 줄이십시오. 법은 무엇입니까?
25046,3,수학여행 와서 이런 영화 따위를 보다니
25047,3,"내가 이 상황이면 상당히 쪽 팔릴 거 같아. 근데 당신은 아니지? 하나도 안 쪽팔리지, 지금? 제발 부탁인데요. 고액 체납자님. 부끄러운 것 좀 알고 삽시다, 예?"
25048,3,왜 공격을 받았는지 쓰지 않겠습니까?
25049,3,언냐들 머리에선 돈 안 주고 십 했으면 유죄임
25050,3,청각 청각 청각 ~~~~~
25051,3,중국의 똥구멍은 한국에 맞고 일본도에 맞았다.
25052,3,댓글에 사이코패스가 많은듯하다.
25053,3,오! 이게 뭐야! 뭐!
25054,3,이 후에 승진 했습니까?
25055,3,"당신은 나를 물로 보입니까? 이거 너무 거칠 거에요 이거요? 야! 당신이 지불받을 경우, 가격을 지불하십시오!"
25056,3,그냥 입을 열어
25057,3,말할 수 없습니다!
25058,3,아이폰 내구성 진짜 극히 혐오스러움
25059,3,배신! 나는 당신이 같은 바보라고 생각했습니다!
25060,3,연기력이 아기들 장난하는 것도 아니고~
25061,3,사람들의 썩은 놈들은 돈을 먹는 것 외에는 아무것도 할 수 없습니다
25062,3, 그건 그 여자 사정이지!
25063,3,사람들에게 많은 불편을 주면 원하는 것을 얻지 못할 것입니다. .
25064,3,ㅎ 민주국가의 당나라 군대의 현실 나라 꼴 잘 돌아간다.
25065,3,빨리 안 나갈래?
25066,3,당신 도요? 그들은 들어갔습니까?
25067,3,그만하자 이제~~~
25068,3,속임수는 어떻게합니까?
25069,3,젠장... 옛날 깨 산 애니 생각해서 다운받았는데... 포스터에도 낚였고... 평가 글 보니 영화 틀기가 무섭네….
25070,3,"아니,하지만 시간은 여전히 ..."
25071,3,포스터 만 가치가 있습니다. 영화는 섹션 13의 이름으로 만들어졌습니다. 그것은 완전히 쓰레기입니다. 액션 장면은 좋지 않으며 이야기는 이상합니다.
25072,3,제발 이런 약쟁이는 뺍시다.
25073,3,히잡은 평화 주의적 페미니스트 일 뿐이지 만 강경이 문제 다.
25074,3,미친 아이들이 많이…
25075,3,나는 갱스터 코미디 이야기를 스켈레톤 가족과 섞었지만 둘 다 지루합니다. 박정아를 포함한 배우들은 당황스런 연기를하고 기억할 것이 없다.
25076,3,에 씨... 그런다고 내가 순순히 굴복할 것 같아!
25077,3,북한이랑 다른 게 뭐냐???
25078,3,바닥 사이의 소음 때문에 잠을 잘 필요가 있습니다.
25079,3,라이센스를 한 번 취소하면 다른 사람이 라이센스를 운전할 수 없습니다.
25080,3,비디오 렌트의 낭비였습니다…. 휴 ....
25081,3,진실의 끝으로 가자
25082,3,영화 내공 향상을 위해 이를 악물고.. 감내해야 할 성장통
25083,3,"교장샘을 잘라? 그래 잘라봐. 그럼 다음 교장은 내가 할 건데, 그건 어때? 너 내 밑에서 졸업 좀 해볼래? "
25084,3,여기를 비난하는 모든 아이들은 플레이크를 인정합니다 ??
25085,3,힘이없는 박근혜.
25086,3,그래서. 입을 다물고 눈에 띄는가? 이런 상황에서?
25087,3,안녕! 오늘 죽은 아내!
25088,3,구원의 공무원 박진영이 원더걸스를 만듭니다!
25089,3,녹취록 들어보면 입도 잘 못 움직이는 것 같은 발음이던데. 쯧쯧
25090,3,"그래... 그럼, 이 상황에서 휘파람이나 불어대는 거, 그거야 만루 경거망동 아냐?! 탐험 가구 나발이고 사람부터 돼야 될꺼 아냐!!!"
25091,3,너희 해적질이나 잘 단속할 것이지
