,sentence,label
16526, 올 때까지 기다리겠습니다. ㅠㅠ,2
16527,어? 벌써 징계 결과 통보받으신 거예요? 난 못 들었는데.,4
16528,2과장 지금 외근 나갔는데. 밤 돼야 올걸? ,0
16529,화나는 와중에 존나 잘생겼네,4
16530,심심한 영화.,0
16531,"내 편지, 왜 답장 안 해줘? 읽기는 읽은 거야?",0
16532,사람들이 다 부러워한다니까. 사위 될 사람이 사법연수원생이라고….,0
16533,출연진이 확정되는 다음 달부터 이루어질 겁니다.,0
16534,"됐어, 혼자 많이 하셔. ",0
16535,담부턴 더 조심할게요... 아주버니한테.. 너무 죄송해요…,2
16536,변비 있으세요? 전 없으니까 교감 선생님이나 많이 드세요.,0
16537,어제 너무 재밌게 봤어요! 오늘도 기대합니다!,1
16538,예?,4
16539,카레기가 있는 한 다 저는 월드시리즈 우승 못한다.,2
16540, 둘 중 하나를 해야 됨…….,4
16541,미친 대박!!!,4
16542,이거 드세요. 밥 드셔야 하는 거 아니에요? ,0
16543,카테고리에 맞지 않는 글을 쓰게 되어서 일단 죄송합니다….,2
16544,가슴 뭉클하다.!,1
16545,설마 그런 이유로 또 삐진 건 아니지 친구? ,0
16546,"그래? 아주 모르는 게 없구나, 우리 새아기는-",1
16547,다이어트는 대장 세균 다 죽여서 오래 먹으면 그냥 코크보다 더 안 좋다고 하던데….,4
16548,근데 나 남잔 데 이런 손님이 있어?,4
16549,평점 4점??? 4점 너무 높은 거 아닌가,3
16550,댓글 한 개에 100원이면 개꿀 아르바이트가 아님?,2
16551,유재석 오라버니 하늘이 파랗게 있으니 날씨가 좋더라고요,1
16552,아주머니도 여전히 아름다우세요,1
16553,왜요?,0
16554,지금까지 딸이 고생한 것 생각하시고 속상해하시고 잠도 못 주무실까 봐 말이 안 나와요….,2
16555,어?,4
16556,응답하라 1988 때 보검을 알게 돼서 너무나 기쁨,1
16557,김종국 송지효 하차는 너무 아쉽다. ㅠㅠㅠ,2
16558,우리나라면 안 봐도 뻔한 삿대질에 ? 뿐 이것을 낀데,3
16559,동성애자들은 죽여도 된다.,3
16560,호랑이 잡으려면 호랑이 굴로 들어가야죠.,0
16561,?,3
16562,1년 연봉이라고 해야지 1년 주급이라고 하냐 ㅋㅋㅋ,3
16563,이 남자 누구야?,0
16564,이런 기자는 그냥 짤러라. 숫자놀이하냐? 정신안차려?,3
16565, 누구랑 박빙 했어요??,4
16566,기숙사에서 유제가료를 보며 낄낄 거리고 있는 나를 반성해본다 0,1
16567,양주에만 더 올리든지 왜 소주를 ㅠㅠ,0
16568,나도 알지. 이사 힘이 크다는 거. 왜 내가 모르는 거 같나?,0
16569,근데 몰라 어서 나가서 가족들 봐야 되거든…. 당신들 이거 책임질 수 있어?,3
16570,하이고 그러셔? ,0
16571,오해야. 너 뭘 걱정해..? 네가 얼마나 소중한데. 넌 내 가장 가까운 사람이야. 난 평생 니가 필요하다고. ,0
16572,손이 파리가 되도록 빌어야 해. 각오 단단히 해. ,0
16573,"정말 이 지지리 무능한 정부에, 나라를 이 꼴로 만든 추한 욕심만 가득 찬 박근혜에 진저리가 쳐진다.",3
16574,할머니가 무슨 상관인데?,3
16575,아니 어떻게 이게 800원임?,4
16576,"서울대 인권센터 연구팀 정말 감사합니다. ㅠㅠ. 지원해준 서울시도 감사. 저 원본 유네스코에 올립시다!!!!! 박근혜가 망쳐버렸지만, 역사의 증거는 변하지 않으니까요.",1
16577,나라가 망하려고 이러는구나.,3
16578,잡혔어요? 잡은 거예요?,4
16579,"아, 예에….",0
16580,뭐야! 겨우 여자애들일 뿐인데 뭐가 무서워.,4
16581,앞으로 우리 교장과 교감 사이가 아닌 남자와 여자로….,0
16582,백 주부님 항상 응원합니다.,1
16583,그래? 진짜야?,4
16584,야! 너. 나한테 대출 받으려고 전화 한 거냐?,3
16585, 가봐야 결혼은 언제 하냔 소리에 이 눈치 저 눈치 안 보고 특근을 하던지 여행을 가던지 자던지 해야겠다,2
16586,통신사들 쳐 돌았냐?,3
16587,태어나주셔서 감사해요….,1
16588,뭐 해줄까? ,0
16589,너 지금 누구한테 목소리를 높이는 거야!,3
16590,어쨌든 오랜만에 보니깐 반값^^,1
16591, 추운 날씨에 고생이 많으십니다.,1
16592, 궁금한 게 너무 많아요. ㅠㅠ,2
16593,아뇨. 있어요. 어차피 믿지 않을 거잖아요. 편한 대로 생각하세요.,2
16594," 수비도 잘하지만, 공격 재능이 뛰어난 알고명 닮은 선수다.",1
16595,오이씨 아주 재밌겠다,2
16596,크크크 진짜 호주 가서 외국인들이랑 같이 리그오브레전드 하는데 한국 사람이라서 영어 잘 못 한다니까 한국 사람? 페이커 아냐고 물어봄 무조건 크크크 두유노 김치 수준 ㅋㅋㅋ,1
16597,난 평생 벌어도 4억 9천만 원 못 벌 거야…….,4
16598,아빠 놈 귀여우시다….,1
16599,초등학교 때부터 내 맘속에 최고의 드라마,1
16600,능력 안되면 차 굴리지 마 디젤 충들아,3
16601,이거 나 주면 안 돼?,0
16602,입에 풀칠하면 끝나는 월급에 무슨 저축 개뿔,3
16603,근데 작년엔 중3이다 보니 공부에 많이 시달리게 된 후로 먹을 거로 풀다 보니 이렇게 돼버리던 군요,4
16604,…없어.,0
16605,연아 언니가 한 경기를 매일 되풀이 하며 보고 있습니다.,1
16606,조국의 부름에 ,0
16607,이민호 눈빛 연기 감정 연기 개발함,1
16608,개 코 짱이다. ㅠㅠ,1
16609,? 죄다 쓰레기뿐이네,3
16610,차라리 뺑소니차를 골라봐.,0
16611,"제자한테 기분 나쁘다니, 무슨 말이 그래요! 이게 다 누구 때문인데! 선생님이 보호자 책임을 내던지고 저한테 미룬 거잖아요!",3
16612,스토리도 말이 안 되고 개망나니 사랑 이야기도 아니에요 이걸 보고 계신다면 당신의 시간과 돈을 아낀 거예요^.^휴 그래도 본다면 호구,3
16613,이런 대박 쓰레기….,3
16614,오늘은 일단 가겠는데... 이런 상황. 더 방치할 수 없어요.,0
16615,돈 내고 보면 땅을 치고 후회한 진심임,3
16616,과…. 과외 해야지.,4
16617,안전이 중요하네요….,2
16618,짜증 나 지적하고 싶다 하지만 가만히 있어야겠지…?,2
16619,지금 진행하고 있는 프로젝트는 어떻게 하고요?,4
16620,그 사람은 진짜로 행복한 걸까요?,2
16621,근데 너 방송 있지 않았어?,0
16622,"일은 그따위로 하면서 휴가는 갈 모양이네? 이참에 아예 주~욱~ 쉬어, 그냥. 엉? 월급이나 축내지 말고.   ",0
16623,이것도 최순실이 작품이라 거지.,3
16624,제가 믿음을 깬 게 있었지만 전 정말 노력했다 생각했는데 힘들었대요,2
16625,학생들은 더우면 얼마든지 물을 마실 수 있으며. 크크크 ㄱ,2
16626,와오는 연락 왔다는 글 왜 캐 많아….,4
16627,오늘은 예다 귀빠진날!,1
16628,기분 좋게 나왔는데 비가 내리네요…. 이런,2
16629,욕도 안 나온다…. 영화예산을 차라리 나한테 줘라.,3
16630,엄마~,0
16631,극장판이었어도 무조건 보러 갔다,1
16632,요즘 박 사장 열심히 일하네 너무 보기 좋음,1
16633,궁금해서 묻고 싶지만 대답을 안 해줄 거 같아서 고민. ㅜㅜㅜ 0,2
16634,따라 하기 쉬운 요리법 감사합니다.,1
16635,선풍기는.. 더운 건 네 사정이지 무슨.. 씨.,0
16636,최순실 밖에서 자게 합시다,3
16637,삼촌이요.,0
16638,언제봐도 늘 멋져요~♡,1
16639,이것 때문에 날 부른 거야?,0
16640,어휴.,0
16641, 내가 고백하고 옆에서 깔짝대서 얄미웟지만ㅠㅠ,3
16642,핫팩이요. 거기 춥죠? 써보니까 추울 때 이거 있으면 좋던데. 가져가요. ,0
16643,"그럼, 익숙해 지면 되는 거네",0
16644,미친 거 같음) 0,4
16645,그럼 마트서 뭐하냐?,0
16646,  저는…. 야자도 째고 그렇고 있지만…. 연아선수 보면서...  반성 많이 하고 있습니다….,2
16647,퓨디파이 개 부럽다.,2
16648,기분 좋아지는 영화….,1
16649,어이구- 우리 서방님 일어났어? 배고프지? 아침 먹자- ,1
16650,너무 보고 싶은데 지금은 그럴 수 없는 상황이라 멀리서만 지켜본다는 게 너무 힘들어요. ㅠㅠㅜ,2
16651,아~，진짜， 뭐야!,3
16652, 맘 이란 것이 편하지 못해….,2
16653,아직은 만나고 있으니 여기에 써도 되겠죠. ㅜㅠ??,2
16654,그냥 또 물가 쳐올리는 수작,3
16655,어~~~좋다!,1
16656,앗싸~,0
16657,"...이번엔 못 낳지만, 다음엔 꼭 낳을 거예요. 지금은 준비도 안 됐고….",2
16658,내가 오니까 좋아?,2
16659,"왜 안돼, 돈 줬잖아! ",4
16660,원주율. 크크,1
16661,글 내릴게요. 감사합니다,1
16662, 이러시는데 그냥 기분이 좀 묘하더라고요,4
16663,"딱 봐도 실제 사람이 아니라는걸 느낄텐데, 무슨 개소리일 하는 거냐?",3
16664, 이런 글이 통신 대화가 될 줄이야….,4
16665,하지만 괜찮아요!!!,1
16666,요즘에는?,4
16667,댓글들에 먼 아르바이트하는 새끼들이 이렇게 많나…. 저 분지는 아직도 덜 탔어…. 정화의 불로 다 태워 읍 얘야 데는 데….,3
16668,말로 만으로가 아닌 행동! 을 말하고 있지만 하지 않고 있어서 고민…. 0,2
16669,싫데요. 물어보지 말래요….,2
16670, 이 세상 최고의 스케이터랍니다~!!,1
16671,그냥 놔두세요…. 얼마나 부담스러울까?,3
16672,책이 안 비싸다고 말하는 사람들은 정작 사서 읽어보셨나요?,3
16673,국회의원이 철면피 같아,3
16674,"연아 언니, 우선 최선을 다해줘서 정말 고맙고요.",1
16675,그 멍청하면 이 나와서 유체이탈만 하겠지,3
16676,어느 나라나 극우는 노답….,3
16677,네에….,0
16678,특히…… 넌 연기도 뛰어나니까.,4
16679,성년의날 이벤트로 자유이용권 만 원에 판매한다네요!!,1
16680,삼성이 제정신이 아니구나! 최재원을 버리다니,4
16681,나중에 언제? 난 지금 듣고 싶은데?,0
16682,글쎄 뭐.. 간다 간다고 하면서도 바빠서….,0
16683,기분이 참 그러네요……. 쯥. 0,2
16684,핸드폰으로 얼마나 낚으려고!,3
16685,최저 영화투자 금액인 듯…. ㅋㅋㅋ 같은 배경을 끝나기 오분? 까지 봄……. 암흑과 라디오…. ㅡㅡ 저 시간까지 살아 있는 것도 대단하긴 하지만... 한마디로 2시간은 다큐멘터리 이긴 한데.... 내용은... 현실과 0에 감옥 독방도 이것보다 좋겠음 ㅋㅋㅋ,3
16686, 노이즈 마케팅 하지 말고 기사 내려라!!!,3
16687,제발 힘들다.,2
16688,"야 이놈아 이거 완전 내 판타진데~ 상사와 비서, 이게 듣기만 해도 뭔가 상상력을 자극하거든. 이런 긴장된 관계가 사석에서 확 풀어졌을 때 주는 그 뭐라 형용할 수 없는..? 크~ 야, 자식이 내 판타지를 자기가 즐기네~ 너희 얘기 한번 소설로 써봐~",0
16689,메트로식 액션이란 재미없는 액션을 뜻한다.,3
16690,안 하면 어떻게 먹고 살아?,0
16691,실상은 수준 이하 영화. 운동권영화면 무조건 명작되는건가?,3
16692,면접 보기 전까진 알랑알랑 챙기고 불합격자는 나 몰라라;;,3
16693,앞으론 혼자 수영하지 마. 혼자 산책 두 가지 마. 알았어?!,4
16694,왜 째려봐?,0
16695,"직업이건 사명이건, 다 끝났습니다... 오늘 완전히 끝냈어요. ",2
16696,네가 싼 똥 네가 치운다고 너 약속했다 분명히?,0
16697,부도덕한 정권의 파수꾼을 자처한…. 파렴치한 x,3
16698,얼마 걸릴 거 같지 않은데…. 오늘 오빠 뭐해요?,0
16699,자도 자도 자고 싶다…….,2
16700,일본 사법부는 무죄인 사람도 감방에 처박는데 도긴개긴이다,3
16701,고생하셨고 그동안의 노고에 감사드립니다,1
16702,보는 내내 짜증 지대로…. 무슨 말이 이렇게 많아…. 주인공들 내가 죽이고 싶네….,3
16703,원래 면접관들이 좀 고압적이고 그렇잖아요.,0
16704,돌아가야 할 시간입니다!!,0
16705,꺼져가 난 너무 웃겨 ㅜㅜ,1
16706, ?♡,1
16707,임정우가 너무 잘해줬다.,1
16708,너무 힘들어서 말할게.,2
16709,평소에 데이트 비용을 거의 안 내는 여친이라 이번 여행도 그렇게 되면 솔직히 너무 부담됩니다….,2
16710,유재석 오라버니 해피투게더 봤어요,1
16711,서울에서 일하고 싶다,2
16712,불문과 강사 어떠냐고 왜 조언 안 해주냐고 ss ㅑ 아으,2
16713,정부가 법을 지키지 않고 재벌 편만 들려고 하니 파업을 하지 ~ 최순실은?,3
16714,우와~ 요즘 세상에 아저씨 같은 사람도 다 있네요? ,0
16715,이건 또 뭐냐... ㅋㅋ,4
16716,블리자드 감사합니다^^,1
16717,……다 봤어요?!,4
16718, 앞으로도 좋은 음식 소개 부탁드립니다.,1
16719, 아자아자 화이팅!!,1
16720,고마워요. 그런데 어떻게 알았어요?,1
16721,전화했어요?,0
16722,ㅋㅋㅋ 커피 마시면서 보다가 뿜었네. 크크,1
16723,백 주부님 덕에 요리를 어느 정도 할 수가 있어서 감사합니다.,1
16724,그래도 이놈아 여기서 대한민국 중요한 뉴스는 다 나가,3
16725,10만 원?,4
16726,내 생일 선물인가 봐,1
16727, 다른 분들은 통증 괜찮으시나요? ㅜㅜ,4
16728,트럼프가 당선되면 어디로 이민 가야 하나???,2
16729,정신분열자 같아….,4
16730,이 영하 아주 재밌음 없음!!! ㅡㅡ,3
16731,어제 덕혜옹주 잘 봤습니다,1
16732,왜?,0
16733,감사합니다. 삼성니뮤 ㅠㅠㅠ,1
16734,그렇잖아두... 이번 중간고산 박 터지게 한번 해 보려구.,0
16735,다 같이 외쳐~! 호우!,1
16736,LG 투수가 없어도 너무 없다.,3
16737, 더 슬펐던 건 전 반박을 못했던 터라죠….,2
16738,화이팅…! 그래도 일인데... 열심히 끝까지 해보겠네. 고맙네.,1
16739,이런 건 좀 배워야 된다,2
16740,이 참사를 단순하게 다른 사고하고 동급으로 취급하면서 말하는 사람들도 있다는 것도 소름 돋는다,4
16741,제가 다리가 0 다리인데 특히 오른쪽 다리가 좀 심하데 휘어 있어요 오른쪽 골반도 많이 아프고요 ㅠㅠ,2
16742,하나님의 기적 잘 보았습니다,1
16743,구 대 오면 센 척 리그 가면 쥐죽은 양 새끼 크크크 누구? ?,3
16744,인터넷이 없던 시절이 스트레스를 덜 받았다는 연구 결과가 있다….,0
16745,"아, 그래. 미안, 미안.",0
16746,스트레스는 임신을 방해하는 제1의 요소에요. 맘을 편하게 가지셔야 합니다.,0
16747,국정원하고 MBC 인하대 검찰 경찰 대통령의 숨은 이 이야기지 왜 이렇게 될 수밖에 없는지,3
16748,내가 30년을 이 집에서 살았는데 갑자기 재개발인가 뭔가를 한다면서 그냥 나가라고 하면….,2
16749,"왠지 나, 딱히 환영받지 못하는 분위긴데?",2
16750,"아~ 그 작전은 실패였네~ 확실히 깜짝 놀랐고, 타이밍을 놓쳐 버렸지만 말이야~",4
16751,웃는 아가 사진 보시고 오늘 하루도 즐겁게!!,1
16752, 카톡 보니까 문자 무시하고 이젠 쳐다보지도 않네요,2
16753,어째 연기 못하는 사람이 단 한 명도 없냐.,4
16754,가지 마 안 가면 되잖아 아쉬운 놈들이 누구겠어?!,3
16755,저게 9살이라고? ??,4
16756,네가 지금 제정신이야? 남들은 도서관에서 살아도 취직이 안 된다는 판에 도대체 뭐하고 돌아다니는 거야? 어!,3
16757,이번 기회에 개 쓰레기 기자들을 다 응징하고 싶다.,3
16758,여군도 속물 한국 여자들 많아?,4
16759,목소리 왜 그래?,4
16760,네??? 동거요??? 아뇨. 친구들이랑 사는데요. ,4
16761, 포지션과 똑같고 ㅋㅋㅋ,1
16762,여자친구 없는 게 이해가 안 되네요 0,2
16763,이거 응답 하나에서 은지원 원도 스스로 욕하지 않았나? 크크크,3
16764,죽일 놈 맞네. 지금까지 데리고 살아 준 게 대단하다. 당신이 왜 이렇게 드세졌는지 알겠다….,2
16765,김상혁도 음주 운전하고 안 했다고 구라쳤다가 10년 넘게 공중파 못 나오고 있는데 노홍철은 잘만 나오고…. 키야~~,3
16766,유재석 내일이면 해피투게더가하네요~^^,1
16767, 살로 웃기는 건 한계가 있잖아요,2
16768,그…. 렇네요.,0
16769,응응， 물론이지! 꼭 올게!,1
16770,팬택 죽이곤 죄책감 안 드나….,2
16771,"네가 내 여동생을 꾀었다 3일 만에 차버렸대도, 난 아마 화내지 않았을 거야. ",2
16772,네? 그게 무슨 소리죠?,4
16773,네?,4
16774,그럭저럭. 견딜 만한데요.,0
16775,인민들의 고혈과 노동력을 착취해서 축구에다 전부 쏟아붓는 이런 야만 독재정권은 없어져야 합니다,3
16776,근데 왜 안절부절못하고 서 있어?,0
16777,운전병은 엄청 편하다던데ㅜ. ㅜ,2
16778,붕어 들어 인맥 사회가 아시아 국가다,4
16779,모임이 있어서요?,0
16780,지금 너무 혼란스럽다.,2
16781,네가 만든 영화 제작비 10%만 줘봐 너보다 퀼리티 좋은 영화 만들어줄게,3
16782,인간이라고 할 수 없는 것들,3
16783,"응, 즐거웠어.",1
16784,착한 기업 엘지 화이팅,1
16785,그냥... 갈려고요... 부산엔 친척 언니도 있고... 여기 있는 것보다 낫거든요.,2
16786,양심적 거부 운동하던 박원순이냐 서울시장직에 올라있는데 당연한 결과임.,3
16787,윤석민이 보호 명단???,4
16788,팀장 지금 어딨니?,0
16789,"할 얘기란 거, 그 메일 말이야?",0
16790, 머리론 그렇게 생각해도 마음이 불편해요….,2
16791,선생님!,0
16792,이런 사람이랑 연애하는 거 고맙게 생각하며 잘 사귀겠습니다.,1
16793,누구 처절하게 저주 좀 하게. 무당 누나 둔 덕 좀 보자.,2
16794,주말만 되면…. 청소를 해주 차장 입구에서? 그가 오나 안 오나...,2
16795,이런 후진국에서 90세까지 노예로 살라고?,4
16796,? 가능할걸 가능으로 만들자^,3
16797, 그렇게 살지 마라 사람 쳐 죽여놓고 뭐 하는 거냐?,3
16798,박명수 씨…. 복 받으시길….,1
16799,나 너 부끄러워하거나 부족하다고 생각한 적 없어. ,0
16800,참아도 머릿속에서는 계속 생각나 미치겠어요,2
16801,어떻게 말하는 게 힘들지도 않고 좋을까요? 0,2
16802,착한 거 잘 알아요. 착한 거 아는데 이런 기사 본인한테 무지 부담될 듯,0
16803,네가 그런 걸 묻는 건 처음 봤어.,4
16804,"오, 의외로 말귀를 알아듣는구나.",0
16805,역시 JTBC 제목 잘 뽑네,1
16806,음주운전에 나쁜 음주 덜 나쁜 음주가 있냐 크크크,3
16807,도끼 더 콰이엇 랩 너무 잘하심….,1
16808,하루하루 지날수록 더 갇혀가는 것 같다.,2
16809,근데 대체 무슨 권력이 있어서 그런 일을 하지?,4
16810,무슨 뜻이에요?,4
16811,"사법고시 부활시키고 학원, 개인 과외 금지해라",3
16812,아니지 않을까요? 애초에 같이 놀러 다닌다고 사귄다고 보는 건 살짝 단순한…… 헉! 뭐예요 설마 지금 저 꾀는 건가요 겨우 한 번 같이 놀았다고 벌써 남자친구라도 된 것처럼 행세하시다니 뻔뻔한 짓도 정도껏 하셔야죠. 그런 건 몇 번은 더 놀고 난 다음에 하시라고요 죄송해요.,4
16813,음주운전은 살인예비잖아 마찬가지이다….,3
16814,배요? 끊겼죠. 벌써. ,0
16815,"작가님, 체크 좀 하려고요. 내일 결혼식에 따로 가실 거예요 아니면 저희랑….",0
16816,가족들한테 연락됐어?,0
16817,아오. 스크 엘지 기아 매우 복잡하네,4
16818,아이고 너무너무 감사합니다,1
16819,장 장 멋진 리다 굽이의 생일을 추카해!!,1
16820,맛있는 음식을 간단하고 센스있는  항상보여주셔서 감사합니다,1
16821,아버지 물건들은 가져왔어?,2
16822,너무 마음이 아픕니다. 고인의 명복을 빕니다. 의로운 분들이 대우받고 존경받는 세상이 되기를….,2
16823, 진짜 조원은 여러모로 참 생각 있는 배우인 거 같네….,1
16824,"아~ 왠지 알 거 같아. 딱히 접점도 없을 거 같은데 갑자기 사귀고, 왠지 막 얼굴만 보고 사귀는 거 같달까?",0
16825,양가 부모님께는 될 수 있는 대로 빨리 인사드린다... 이건 쉽진 않겠네. ,0
16826,모르니까 물어보지.,2
16827,탈모인들의 우상 제이슨 스태덤님을 본받으시죠,0
16828,자고 있어. 잠깐 나갔다 올게.,2
16829,그것도 겨우 잡은 거예요.,0
16830,진짜 휘재 님은 인성 논란이 몇 년째인지 ㅋㅋㅋ,3
16831,그나마 일본 법으로 다룰 수 잇는 거에 감사합니다,1
16832,욱일기보다는 전범기라는 명칭이 더 적합하다.,3
16833,누구시죠?,0
16834,악당도 약하고 액션도 없고 ㅈ ㄴ 답답한 영화…. 특히 아들 세키는 답답해서 보는 내내 짜증 유발,3
16835,오해 안 해. 하지만 나도 한마디만 할게. ,2
16836,별점은 선택 안 함이 없네…. 그래도다행인건 집에 영화 다시 보기에 이 영화가 2천 원이라서 나름 저렴한 가격에 봤다는 거 안 다행인 건 그 돈마저 아깝다는 거….,3
16837,제가 거길요? ,4
16838,클레멘타인 크크크ㅋㅋㅋㅋㅋㅋㅋ,1
16839,일본강점기 때나 현재나 이완용은…. 쩝,3
16840,지금 딱 70이에요!,1
16841,내가 진짜 할 말이 얼마나 많았는데.,2
16842,박근혜·최순실·친박 자수해라!!!,3
16843,그 아무리 생각... 그걸 하지 마. 더운데 굳이 왜 그래. 힘들게.,2
16844,내가 아니라 너 말이지?,3
16845,갓 정석 언제나 응원합니다!,1
16846,"형사는 아니지만, 무역회사 직원도 아니잖아?",0
16847,돈만 밝히는 한국불교계를 떠난다는 외국인 승려 말이 맞네,3
16848,군대에 있는 남친이 생각나요….,2
16849,그댈 아프게 한 벌 받을게요,2
16850,"아버지, 일찍 일어나셨네요?",4
16851,나도 좀 그런데.. 10만 원이나 더 올려주셨는데 감사하게 생각하자.,2
16852,우리도 이거 하나 살 걸 그랬나.,1
16853,에이 날도 더운데 여자친구랑 시원한 모텔이나 가야겠다 하하,1
16854,대통령이 멍청해서 최순실에게 놀아났다는 것이 또 한 번 입증됐다.,3
16855,광수랑 조석이랑 안 어울렸는데 막상 보니 잘 어울림 ㅋㅋ,1
16856,오늘 하루도 수고하셨어요!,1
16857,연기가 아주 절어요,1
16858,아!,4
16859,돌아오겠지. 그렇지 않으면 아무것도 해결되지 않으니까.,0
16860, 애초에 스위스는 저 정도에 약간 못 미치는 수준의 돈이 복지로 쓰이고 있는 거다,2
16861,아니.,0
16862,집에서 걸려온 전화였어요. 집에는 아무도 없을 텐데 말이에요.,0
16863,안 들을래! 나 아무 것도 안 들려!,2
16864,하지만 왠지 안심을 하고 싶은 마음에 ㅜㅜ,2
16865,누가에 돈을 다 빼돌려 먹을까,1
16866,노승일 당신이 있어 대한민국은 살아납니다,1
16867,핀란드판 사랑과 전쟁. 스릴러라는 장르가 부끄럽다. 그저 삼류 불륜 끝장 드라마일 뿐.,3
16868,"아니, 안 만나줘서 못 만났어….",0
16869,"키가 큰 편이 우량하다는 자네의 그 편견은 어디서 얻은 지식인가? 나는 작은 키의 장점과 큰 키의 단점을 각각 150가지 정도 
꼽아볼 수 있네만, 자네가 논진을 펼치겠다면 받아주지.",4
16870,얼굴 잠깐만 옆으로 돌려보실래요? 내가 좋아했던 교회 오빠랑 닮았구나.,2
16871, 그거에 짧은 티만 입고 엉덩이라긴 다 보여주는 여자들 심리는 뭐냐,4
16872,  늦었지만 축하드려요!!,1
16873,그래도 아무리 생각해도….,2
16874,뭔 놈의 온도도 맨날 틀려요!!……! 썅!!…!,3
16875,참…. 말 안 듣는다. ,0
16876,ㅠㅠㅠ 난 돈이 좋은데 돈은 ?,3
16877,"결혼식은 몰라도, 혼인신곤 해야지.",2
16878,이제는 한국의 바이에른 뮌헨임.,1
16879,보아 하니까 마땅히 갈 곳도 없는 거 같은데.... 저희 집에서 좀 씻고 가시라고요. ,0
16880,어머나 세상에 ㅇㅁㅇ….,4
16881,"응, 한 시간밖에….",0
16882,왜?,0
16883,종훈이 형 가오 상하게 왜 이런데 나와요,3
16884,두 번 다시 회사에 얼씬거리지 마세요! 한 번만 더 날 찾아오면 그땐! 경비실에 연락해? 아내겠어요.,3
16885,입만 열면 구라네 구라 청 ㅋㅋ,3
16886,"아줌마, 아니 누나! 우리 가출 소년들인데요. 이왕 죽을 거면 돈 좀 주고 가세요. 죽는 거는 안 말릴게요.",2
16887,아 오늘 정말 날이네요….,2
16888,우리의 꿈과 희망 청소년들 멋있고 고마워~그리고 너희 젊은이 부러워~,1
16889,얼씨구! 오빠가 이러니까 내가 연애를 못 하잖아. 이 나이에 내가 오빠랑 놀아주게 생겼어? 나도 시집가야 할 꺼 아니야!,3
16890,"오빠, 나는 처음부터 그런 조언을 원했어…….",1
16891,쓸데없이 기대하면 자식 망친다. 미련한 부모들아,3
16892,소방관님들 정말 자랑스럽습니다,1
16893,연기 완전 잘해. ㅠㅠ!!,1
16894,네 새끼들은 강한 나라에 똑같이 유린 당할 거다.,3
16895,혹시나 하는 맘에 안 쓰고 싶지만 아기가 너무 찾아서요. ㅠㅠ,2
16896,근데 인구도 많은데 왜 저렇게 축구는 유독 못하냐 뭐가 문제인 거지???,0
16897,일본은 게임 강국이구나….,4
16898,조중동이 한국 망치는 것과 같은 것.,3
16899,어딨어요. 내 아들?,0
16900,마약 한번 놔줘라. 히죽거리면서다불게~,3
16901,좋은 영화,1
16902,군대였다면 고참이 이런 말을 했겠지... '겁 대가 리 상 실 했 구 만',3
16903,그래?,4
16904,아이고.. 가요 가. ,0
16905,이년은 양파 같은 년이네 까면 계속 나와 끝이 없어,4
16906,용감하고 정의로운 여성분이시네요….,1
16907,파파이스 100여 회 내용도 굉장하던데….,4
16908,오 대박……. 벌써? 대단하시다 역시….,4
16909,순천 춘천에 이어 성주까지. 대한민국 보수의 정기가 흐르는 땅 ㅋ,0
16910,250만 불이면 엔간한 ML 리그급 몸값인데,4
16911,정말 최고의 연기였습니다.,1
16912,뭘. 회장의 언니가 무서워서 왔을 뿐이야. 고맙단 말은 그쪽에서나 하라고.,0
16913,성격이 안 좋은 거라고는 생각을 안 하는 겁니까?,0
16914,"PD 사람 엄청 좋은 거 같다, 뮤비 촬영 때도 그렇고 방송 잘되는 데는 이유가 있다만은 오늘도 너무 감동이네",1
16915, 내일 오빠를 볼 수 있어서지 금부터 막 가슴이 떨리네요,1
16916,얘야…. 그만둬라. 네 기사마다 댓글이 엄청난 거 보면. 심각성을 모르겠니? 입국허가 받는다손 쳐도. 분노한 국민들에게 계란 맞을 준비해야 해. 너는 정말 그때. 너무 양아치 같았어.,3
16917,이십만 쳐줘라.,0
16918,"아, 물론!",0
16919,네.,0
16920, 여자 맞니?,4
16921,뭐 그런 장난을 치세요?,3
16922,이럴 수가.. 국정교과서 모두 폐기하자!,4
16923,"그렇네, 완전히 극과 극이야.",0
16924,"임부복인데, 만삭일 때까지 입을 수 있다고 하더라?",0
16925,애플이 그 기분일 거다,0
16926,참…. 가슴아프다 ㅠㅜㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2
16927,떼쓰지 말고 지속적 관심과 역사교육을 제대로 한다면 다시 당하지 말자,3
16928,그래 바보다 많이 끊어!,3
16929,제가 모진 말도 많이 했고요.,2
16930,어린 시절 너무 무섭고 재미있게 봤던 추억의 판타지 영화. 절대 나쁜 짓은 금물. 지옥가요….,1
16931,"아주 비싸지. 네가 저걸 어떻게 사냐? 아이, 배고프다. 뭐 먹지?",0
16932, 뭐 전에 서울랜드? 다른팀 알바생으로 일한 적도 있고 해서 근데 막상 면접 보러 갔더니 내가 맘에안들었나;;;,3
16933,"아, 맞다. 그 생각을 못 했네요. 얼른 가 봐야겠어요.",0
16934,그게 왜 3만 원인지 가르쳐줄게. 따라와.,0
16935,한의사…?,0
16936,"내 소중한 공간, 제대로 지켜줬구나.",1
