,sentence,label
26386,브라질은 훌륭합니다.,4
26387,내가 왜 그리워?,4
26388,우병우는 정말 위대한 군대 야,4
26389,Seung-gwan ~ 나는 당신에게 쓸 수 없습니다.,1
26390,돈을 공유 이해,2
26391,내 인생 최고의 병 영화,3
26392,꽃 뱀이 너무 많습니다! 롤,4
26393,항문 bitch 짜내,3
26394, 먼저 죄송하다고 말씀드립니다.,2
26395,어떻게 보면 권태기가 아니라 오래 만나다 보면 오는 위기일 수도 있을까요.,2
26396,누나는 너 이런 날 올 줄 알았다. 나 너무 기뻐서 지금 막 눈물 나려 그래.,1
26397,TT TT 0 게시를 권장하는 다른 사람들이 부러워합니다.,2
26398, 병으로 돌아가신 게 아니고 너무 안 좋게 돌아가셔서….,2
26399,100만이 모였음에도 뒤처리까지 깔끔하게 시민의식 보여준 국민들 대단합니다!!,1
26400,무슨 사고인데요?,4
26401,뭘?,4
26402,"예, 아주 좋아 보입니다.",2
26403,3분 2가 화면이 검하고 결말도 뷁이고 뭔소리읹 모르겠고 ㅡㅡ,3
26404,기네스 란?,1
26405,당신은 어디서 태어났는가??,3
26406,"아니, 저기 할머니,하지만 결혼은 조금 ... 나는 아직 기초를 얻지 못했습니다.",4
26407,4일밖에 안됐는데 정말 미치겠습니다,2
26408,싸우기도 많이 싸우고 헤어짐도 많았던 연애였다.,2
26409,더 힘들까요? 당신이 더 어려워?,2
26410,어이… 아뇨! 그 나이에 무슨 일이 있었습니까? .,2
26411,누구든지 나를 편안하게 해줄 수 있습니다.,2
26412,만나서 반가워요 이제 진짜 가을이옵니다 ~~ ^^^^,1
26413,당신의 자존심을 버리고 닮았을 것입니다. .,2
26414,"당신은 나를 용서하지 않습니다. 그가 얼마나 좋아하고, 소중히, 또는 나를 필요로하든 당신을 용서할 수 없습니다.",3
26415,실례합니다 그때 훨씬 더 맛있어요. 가방은 많이 진화했습니다.,1
26416,세대가 나아질수록 먹고 사는 것이 더 어렵습니다…,2
26417,정말 혼잡합니다.,4
26418,지난 주에 인터뷰를했지만 내일 인터뷰로 보았습니다. .,2
26419,오다 들 연기력 어이없다….,4
26420,오늘 노래 잘하지 못해서 미안해,2
26421,이 일베인 왜 티브이에나 오는지 모르겠다.,3
26422,도깨비로 돌아왔어. ㅠㅠ,2
26423,영화의 중심은 역시 스토리인 것을. 반전의 반전 너무 재미있다.,1
26424,그 사실이 무엇이든 이런 시도 자체가 문제가 있음을 스스로 증명해 보인 거다! 쓰레기보다 못한 것!,3
26425," 경상북도 대구 시민들이 돈 걷어서 낼 거에요,",4
26426,트럼프도 박근혜를 많이 느낀다,3
26427,PMP보다 강력합니다. 0,4
26428,나랑 같이 가. 나한테 화나면 막 화내도 돼. 짜증 내고 신경질 내도 괜찮아. 네가 하고 싶은 대로 막 해도 돼. 내가 받아줄게. 100일 다 될 때까지 내가 다 참을 수 있어.,2
26429,백의 요리는 정말 재미있다.,1
26430,트랜스포터 팀이 만들었다는 건 완전 낚OO이다. 제대로 된 액션도 없고 내용전개 또한 너무 진부하고 지루하다. 제일 짜증났던건 남자 주인공과 여자주인공에 비쥬얼과 카리스마 없는 캐릭에 더하여 어이없고 어설픈 정의감은 내 손목이 오그라들 정도...,3
26431,저도 제가 이상한 거 같아요….,2
26432,당신은 후보자 목록에 없습니다! ㅠ,2
26433,11 월 말에 3 년 8 개월 근무 했습니까? 회사는 너무 지루하고 피곤해서 회사를 잠시 떠났고 일자리를 찾기 시작했습니다. 열 곳을 신청했지만 인터뷰조차받지 못했습니다.,2
26434,국판 향 무선충전은 어찌 뺀 거야. ㅜㅡ,2
26435, 루이로 와줘서 정말 고마웠어.,1
26436,미친 듯이 울고있는 길을 지울 수 없어,2
26437,나도 초과 근무하고 싶다.,2
26438,박태환은 외부의 압력에 굴복하지 않고 오토기와 같이 일 어선 한국의 진정한 영웅이다.,1
26439,친일 본사 학자들이 한국의 현실을 판단하다,3
26440,내가 원래 귀가 좀 안 좋아.,2
26441,이건희 두당 500만 원짜리 계집질한 거도 이만큼 기사 좀 내봐라,3
26442,살이 찌면 .... 나는 키가 크지 않다. ?,2
26443,... 짜 내지 마십시오. 나는 속하지 않습니다.,2
26444,"엄마, 사랑해.",1
26445,사진에서 빛이 나네??,1
26446,아티스트 같은 소리 하고 자빠졌네.... 쯧쯧쯧.,3
26447,"싸이 킥에 오컬트를 더한 것도 끌고 가기 벅찬데, 살인 교사, 전문직, 수호령, 복선에 반전까지 더하려니 아주 맛이 가관이다…. 연기를 썩 잘하는 배우들은 아니지만, 배우가 아깝다는 생각이 심히 든다….",3
26448,자신이 얻지 못한 주제에 대해 더 높은 가격을 요구하는 전형적인 한국인.,3
26449,끝없는 이야기…,3
26450,상징적인가? 상상력? 다 치고 드라이브를 보았지만 보자. 미 ise 센 떡은 두 번째이며 관객이 매우 이해해야 할 영화라고 생각합니다. 아니면 관객이 감독입니까? 배우 3 점. 극장을 보는 고슬링은 큰 일이었습니다.,3
26451,조언 좀주세요… ㅠㅠ,2
26452,"경제가 걱정된다면 자신의 지갑을 열고 구입하십시오. 식사 할 때마다 50,000 원을 먹어야하나요?",3
26453,당신은 너무 빨리 자 랍니까?,4
26454,관리비용으로 다투다가 파행 운영이 되지 않을까.,2
26455,어떤 종류의 머리카락이 필요합니까?,4
26456, 당신은 구단 선정한 선수이기보다 팬들이 선정한 미스터 엘지입니다…….,1
26457,와나 박쥐 같은 놈일세…….,3
26458,나는 완전히 감동했다. 박신혜 정말 멋지다 ㅎㅎ,1
26459,하나님의 기적 잘 보았습니다,1
26460,사다 코의 한이 서린 우물 펀치 ㅜㅜ 감동,1
26461,"허. 좋아, 방으로 돌아가서 다시 해보자",1
26462,하지만 대학에 가야한다고 말하는 사람들이 있습니다. .,2
26463,누가 좋기를 원하지 않습니까? 내가 무슨 말을해야합니까? . 난 못해 ....,2
26464,박용택은 대화에 능숙했다.,4
26465,당신은 매우 똑똑하고 똑똑하며 사려 깊은 사람입니까?,2
26466,조폭을 코믹으로 승화시키는 건 자제 좀,3
26467,브렉시트도 현실화했으니 불가능한 건 없어 ㅋㅋ,1
26468,? 왔다 갔다 뉴스 어쩌고 하고 밖에 나가서 짼 줄 알고 잡으러 갔다가 또 아니고 ㅋㅋ,1
26469,너무 분,3
26470,가족조차도 아닙니다. . ㅠ. ㅠ,2
26471,어? 여자 형제!,4
26472," 북한이 핵 포기하면 사드를 철거하는 방향으로 아., 멋져",1
26473,대단한 일이야,4
26474,엄마 믿는다면서 왜 나가게 하셨어요?,3
26475,직업을 구하기가 어렵습니다. .,2
26476,네! 편안하게 정교하게 만들어진 정교한 느낌! 어떻게에 대한?,1
26477,하아…. 박근혜는 잡아두고 조금씩 죽여주길….,3
26478,어서? 기억이 안나요? 갑자기 사라졌습니다. 그런 다음 경찰이 전화를 걸어 한강에서 떨어졌습니다.,3
26479,일자리가 사라지고 있습니다.,2
26480,나와의 관계에 대해 말해주세요. 이혼을하겠습니다.,3
26481,"돈 때문에 간다고 욕하는 너희도, 중국에서 환경미화원 연봉 6000만 원이면 갈 거잖아.",3
26482,노래 하지마! 노래 하지마! 똥,3
26483,리우올림픽 국가대표팀 화이팅,1
26484,저는 담임 선생님입니다.,1
26485,그게 조금이냐? 체납의 척도를 모르겠네.,4
26486,카트 기다리다가 속 터져 죽을걸,2
26487,종이 읽는 거 말고…. 스스로할수있는게뭡니까?,3
26488, 어차피 트럼프는 가질 거 다 가진 명예가 목표고 다 죽을 때 된 노인들이 무슨 돈 욕심 부리냐 진짜 미국 살리기,3
26489,나는 자주 오지 않지만 항상 주부 팬입니다.,1
26490,광휘가 잘돼서 기분 좋네!,1
26491,대통령 말이 잘못하던데 이것 부작용인가?,3
26492,  저도 나름 허리가 안 좋아서 고생을 하지만…. 연아선수..  힘내세요….^^,1
26493,비가 얼굴이 큰 건 절대 아닌데…. 김태희얼굴이 얼마나 작은 거야….,4
26494,김치 된 장년들은 이 땅에서 추방해야 한다.,3
26495,문재인 누드사진도 전시해야지 공평하지!,3
26496,"무, 물론이죠! 농담이에요! 일은 알아서 잘하고 있어요!",4
26497,나는 집 티를 입고있다.,3
26498,아메리칸 렌… 키네,3
26499,기성용은 한혜진을 제대로 본 똑똑한 사람입니다.,1
26500,의 위에?!,4
26501,병규는 항상 최고였으며 앞으로 최고의 선수가 될 것입니다.,1
26502,깜짝이야... 왜요?,4
26503,권은희 새누리 전 대통령은 불행히도 선출되지 않았다,1
26504,왜 나 한테 줘?,4
26505,일본 사람들아 너희 우습게 되어가리 입단속이나 잘해라,3
26506,당신은 지금 어디에 있습니까?,3
26507,그러나 나는 주변에 여자가 없어서 고백은 무엇입니까? .,2
26508,# 그 옛날 액티브 엑스 찬양하던 새끼들 어디 갔어?!,3
26509,gs에서 일한 지 시간이 꽤 돼서 긴가민가 하네요,2
26510,당신은 그것을 업로드해야합니다!,3
26511,버스 차선이 첫 번째 차선에있는 이유는 무엇입니까?,3
26512,저 할머니들 기부금으로 빌딩 몇 채 사겠네! ㄷㄷ,4
26513,쓰레기 같은 상업 영화 볼 바에 위대한 캣츠비를 한 번 더 읽겠다 ㅋ,3
26514,몸과 마음은 너무 힘든데 눈물은 안 나온다,2
26515,뭐요?! ,4
26516,"쟤가 날 너무 좋아해서…. 배가 불렀지, 좋아해 주면 좋아해 주는 대로 고마운지나 알지, 그걸 귀찮다고 소리 지르고 악을 쓰고…. 잘살아라.",2
26517,나는 이것이 반복되는 일상적인 우울증을 겪을 것이라고 생각한다…,2
26518, 그래서 탄핵받아 국정 화가 된 거다,3
26519,맞습니다 ~.,1
26520,"둘째, 힘들었지 만 출산을 원했습니다…",2
26521,한국의 사인 회사. 성…,4
26522,눈에 거슬리니까 내 시선이 미치는 곳에서 그런 말 쓰지 말아 줄래? 다른 학생들까지 기분이 안 좋아지잖니.,3
26523,그 자체 완성이란 무엇입니까? 그런 사람 이었습니까?,4
26524,"제발.. 우리 딸.. 살려주세요.. 제발... 내가 잘못했으니까, 우리 딸.. 살려주세요. ",2
26525,"어제 오후, 우리는 Kunhwa와 만납니다. .",2
26526,평생 동안 그것을 수집해서는 안됩니까? .,2
26527,우리 나라에 너무 많은 사람들이 있습니다.,3
26528,마치 내 마음이 비어있는 것처럼 죽을거야,2
26529,? 왜 여기….,4
26530,"하하하…. 어르신도... 농담이고요. 아무것도 바라는 거 없습니다. 전 그냥 제 아들놈이 마음 다치면서 사는 일만 없었으면 좋겠어요. 워낙 험한 세상이니까, 뭘 하든 ‘난 행복하구나! 하면서 살면 그만 아닌가요? 나 늙었을 때 구박하지 않고 가끔 이 아비한테 술 한 잔씩 사주면 더 좋고, 아프지 말고 건강하고... 바라는 게  너무 많은가요? 하하하...",1
26531,가장 싫어하는 한국 영화. 극장에서 봤는데 아무것도 기억 나지 않습니다.,3
26532,조금입니까? 나는 체납의 척도를 모른다.,4
26533,팬 카페 여러분도 주말 잘 보냈지요,1
26534,나를 돌보지 마,2
26535,모두 축하해요,1
26536,"어, 나는 꽃 되게 좋아해.",1
26537,귀하의 수석 출판사는 괜찮습니다.,4
26538,저보다 좋은 수입차 모는 사람들은 도대체 얼마나 버는 거야???,2
26539,"아, 그랬지! 그것 때문에 와 놓고선.",4
26540,나는 회상했다. 그러나 나는 어떤 타격이 있다고 생각하지 않는다,4
26541,기희 소녀 큰 큰 개,1
26542,기다릴 환자가 없습니다. 당신은 어디에 있습니까? 좋지 않은 곳은 어디입니까?,4
26543,그래!,1
26544,노인 무료 탑승을 폐지하십시오!,3
26545,이 언니는 여자도 후리고 다녀,4
26546,아파요 ~ 유치원생이 가장 좋아해요!,3
26547,천만 원…… 와… … .,4
26548,하.. 일어나 봐요. 내가 좀 보여줄 테니까.,3
26549,이토 히로부미에게 휴대 전화를 던져라…,3
26550,"나쁜 성적, 급여 인하. 니네 뭐해?",3
26551,EL 씨를 늘리십시오. 당신은 매력으로 넘치고 있습니다.,1
26552,어제 일기 예보 ㅋㅋㅋ,1
26553,트럼프는 박근혜한테 고마워할 듯? ㅋㅋ,3
26554,"연락처가없고 어디로 갔는지 모르겠습니다. 나는 당신을 다시는 보지 못했습니다. 나는 아무 말도하지 않고 갔다. 그런 다음 나는 진정한 인사없이 갔다. 아니, 어떻게 지냈어? 글쎄요, 그는 정, 충성을 아는 사람이 아닙니다.",2
26555,너희 화해한 거 아니었어? ,4
26556,내가 이기적으로 굴어서 미안해….,2
26557,돌아왔으니 더 재밌게 해주세요. 응원합니다~~,1
26558,당신은 정말로 할머니를 데리고 갈 것입니까?,4
26559,갑자기 걱정됩니다. 0,2
26560, 더 이뻐지신 듯…!,1
26561,크크크 나중에 한 천만 원하겠구나…. ㅋㅋㅋ,4
26562,6·25 때 난리는 난리도 아니구먼,4
26563,또 나쁘니?,2
26564,허허 대박 진짜 완전 깜짝 놀라,4
26565,배우대표작은 아닐 수도 있겠지만 진짜 내 대표작 될 각이네요,1
26566,지난 500 일을 축하 한 시간 인 것 같지만 시간이 정말 빠른 것 같습니다. ㅠㅠ,4
26567,"조잡한 늙은 개돼지 새끼들... 니 딸년이랑 해라,",3
26568,멕시코 아이들이 자존심을 계속 긁으면 공포가 나지 않습니다. 총기 사고가 많습니다.,3
26569,나는 확실히 함께 다이어트를 시작했지만 내 친구가 없어서 동일합니다,2
26570,위안부에게 사과드립니다,3
26571,하야 이르게도 알았네,3
26572,답은 자신이 무조건 나쁜 사람이라고 생각하지 않는다는 것입니다!,3
26573,박근혜의 가지를 지금 당장 받으세요!,3
26574,"내 동생은 친절 ...? 봐봐, 이건 특별한 사람이야.",4
26575,여성은 구직하기가 어려울 수 있지만 규칙을 지키고 싶지는 않습니다.,3
26576,항상 행복해 좋은 노래를 만나자 ~,1
26577,불행히도 축하합니다,1
26578,박근혜는 대통령이 아니라 악마였다.,3
26579,아직도 그 끄나풀에서 안 떨어지려고 발버둥 치는인간이있다는게더놀랍다,4
26580,근데 문재인은 아니다.,3
26581,쓰레기 같은 대한민국,3
26582,"응? 데이트? 아아, 우리가 데이트하면 좋을 것입니다. 우리는 하루 종일 함께 있기 때문입니다.",4
26583,여자친구 넘나 이쁘다. ㅜㅜ,2
26584,… … 의 위에? 왜 갑자기 사과하니?,4
26585,덕분에 많이 웃었네. 코믹영화인 줄. 크크크 돈 크라니까 엄마를 능가하는 수준임,3
26586,헤어진 지 2개월인데요,2
26587,여자 친구가 있습니다. 당신은 슈팅 스타를보고 당신과 키스하기 위해 그것을 가지고 갈 것입니다.,2
26588,닭고기를 한 번 끓여서 씻는 것 같아 ~~~,3
26589,댓글이 매우 더럽습니다 쯧쯧,3
26590,영종 했습니까? ???,4
26591,박근혜는 국가 재난이다.,3
26592,고어 요소가 적은 저급 B 영화,3
26593,고새 또 주사 맞았구나? ㅋㅋㅋ,4
26594,김소연 오열 소름 연기 대박이에요,1
26595,당신은 당신의 어머니를 알고 있습니까?,4
26596,공식적인 서비스를 시작하기 위해 우리 나라를 부러워합니다,2
26597,나는 제 3 사단에 가서 검색했다.,4
26598,이민호 때문에 웃으며 울었습니다. 허준 재는 지금 어때요?,1
26599,아~누나! 어? 이 옷은 뭐야? 진작 이런 옷을 좀 입었어야 남자들이 붙지.,4
26600,개돼지 오크 년들아.,3
26601, 화에 팀요 ㅜㅜ,1
26602,결혼반지네..? 진짜 꼈네.. 너 진짜 결혼했구나….,2
26603,그럼 이런 것 때문에 이혼당했군요.,3
26604,? 최고!^^,1
26605,그 치킨. 푸트 린 AI. 주최자. 제거,3
26606,"뭐? 아우, 세상에, 얼마나 간절히 바랐길래 그런 거야?",4
26607,당신의 몸 전체는 .... 짜릿함. 나도 용기를 가져야한다!,1
26608,어디 처음 봤어??,4
26609,정말로 오게 될 줄은 생각도 못 했어…….,4
26610,신화는 진정한 신화입니다. 그게 13 번째 집이야,4
26611,예. 난 못해,2
26612,팔자 핀 애는 소 혜안 듯 조공도 엄청나 집안 좋아….,2
26613, 노이즈 마케팅 하지 말고 기사 내려라!!!,3
26614,나는 오늘 돈까스를 튀 겼다.…,2
26615,인성 나쁜 애들은 방송 보면 티가 나….,3
26616,아… 김혜성이 너무 예뻐요. 이현진도 웃고있다… 하…,1
26617,그 후 나는 그녀를 읽고 무시했다.,4
26618,짱깨 휴대전화기는 안 산다!!!,3
26619,고등어를 굽고 먹기 위해 환경세를 추가합시다. !,3
26620,지금 개념을 바 꾸었습니까? 왜 갑자기 한숨을 쉬고 있습니까? 성가신.,3
26621,야… . 멈춰. 네 기사마다 많은 의견이 있습니다. 진지함을 모르십니까? 입국 허가를 받았습니다. 화난 사람들을 위해 알을 준비해야합니다. 당신은 정말로 그때입니다. 너무 컸습니다.,3
26622,유진 씨 너무 부러워요 ~ ^^,2
26623,"그래서, 너 지금 이 엄마한테 어디 들이라도 바쳐서 응급실로 실려 가라는 거야 뭐야?",3
26624,커플링?,4
26625,토플리스의 아이콘으로 순위가 매겨진 것 같습니다.,3
26626,솔직히 스캇은 월급이 아니 었나요?,4
26627,경기력 개암이다. 크크크,3
26628,나는 박수를 보낸다.…,1
26629,삼류 영화도 자격 미달인 영화다. 돈 내고 보면 돈 아깝고 포인트 내고 보면 포인트 아깝고 시간 내서 보면 시간 아까운 영화다. 왜 이렇게 내용이 허접한가…. 반성하라 감독,3
26630,할 일이 너무 많아,3
26631,근데 주변에 제 친구들 보면 1~2년 연앤데도 남자친구 부모님이랑 자주 만나서 식사도 하고 그러더라고요…….,4
26632,편의점도 쉬는 거야?,4
26633, 정신 차리라고 냉정한 말 감사합니다.,1
26634,800 억 원이 있다면 그 모습이 나올 것입니다.,2
26635,둘 다 무기징역 아니면 납득 못 한다,3
26636,아이들아 정말 미안하다.,2
26637,"좋다마다요. 벌써 곱게 자라서 그런지 얼굴에 귀티가 흐르잖아요. 똑똑해 보이고, 그 웃을 때 보세요. 얼마나 상냥해 보여요?",1
26638,당신과 함께 매일 너무 소중합니다.,1
26639,백 주부 T.V 잘 보고 있어요.,1
26640,왜? 순실이사진도 옆에 안 넣고~~기가 찬다.,3
26641,큰 배입니다. 뻐꾸기,1
26642, 먼가 앞뒤가 안 맞지 않낭….,4
26643,추운 날씨에 고생이 많으십니다,1
26644,삼성의 이름을 밝힌 유일한 사람은 겁 먹은 사람입니다,3
26645,"그가이 쓰레기를 그 뒤에 남겨둔 이유는 미키 루크 (Mickey Rourke), 킴 바 신저 (Kim Basinger), 쉐릴 펜 (Sheryl Penn), 조언 세브란스 (Advice Severance)와 같은 매혹적인 배우들로 가득했기 때문입니다. 뭐가",3
26646,역시 한미동맹은 일회용이었어 ㅋㅋ,4
26647,아는 형님 재밌게 보고 있어요!! 이렇게 좋은 일을 하시는 걸 보면 ? 정말 마음이 따뜻한 사람 같아요! 앞으로도 좋은 활약 기대합니다~~,1
26648,나 너무 힘들어… .,2
26649,동료. 예쁘지 않습니까? 이것은 눈입니다. 이렇게 밝고 크지 않습니까?,1
26650,나는 지금 아프다. .,2
26651,"아뇨, 아뇨! 안 잤습니다!",4
26652,언니는 괜찮지 만 언니들과 친해지 기가 너무 힘듭니다. .,2
26653,사람들이 약해서 볼 수 없다고 생각하십니까?,3
26654,그 당시 주책바가지라고 생각했던 그 길드 업소가 없다.,4
26655,"""이걸 4,000원이나 주고 다운받아봤다니 내가 해도 이것보단 잘 만들겠다. 영화 포스터에 """"명량해전, 과연 승리한 전쟁인가?"""" 이건 왜 있는 거야 영화가 완전 산으로 가네""",3
26656,너무 재밌기 때문에 궁금합니다,1
26657,너는 그냥 나만 따라오면 돼.,1
26658,"예, 여전히 부자입니다.",1
26659,이런 게 영화라는 거죠.,1
26660,고래 이상하게 ?;,4
26661,손목시계조차 없는 놈들이 손목 조심이라 떠들기는 너희 손가락 조심이나 해라 초딩들아,3
26662,미안합니다,2
26663,이영애는 어떻게 배우가 13년이나 쉴 생각을 했을까???? ㄷㄷㄷ;;;,4
26664,약간 알려져 있지만 스탤론에 관심이 있다면 그것을 볼 수 있습니다.,1
26665,그거들은 뒤부터 미치겠어요….,2
26666,나는 당신을 잊고 나를 붙잡을 수 없습니다…,2
26667,나쁜 대통령 앞에 나쁜 사람이 !!!,3
26668,슬리 피 급도 먹고 살기 힘든가…?,4
26669,그런데 왜 내 동생이 여전히 집에 오지 않습니까?,2
26670,왜 화를 내? 그냥 자주 왔다 갔다 하면 되잖아. 적적하지 않으시게….,3
26671,나는 다람쥐와 토끼가 싫어. .,2
26672,요리 초보자에게 가슴에 와 닿는 요리법입니다!,1
26673,"도중에, 나는 포켓몬이 나가는 것을 보았고, 아기들은 똥을 밟았습니다. 아무리 재미 있어도",1
26674,"그것은 시원합니다, 행동과 행동도 있습니다.",1
26675,그러나 ... 아기 엄마 .. 아마 ... 인생에서. 더 이상 말하지 않았을 것입니다…,2
26676,내가 만든 돈을 다 잊을거야,2
26677,"……그 의뢰 있잖아, 역시 봉사부에서 받아들였으면 좋았을 거야.",2
26678,Chicharito가 좋습니다. 딸랑이,1
26679,거짓은 거짓을 낳기 마련이고 진실은 백일하에 반드시 드러난다.,3
26680,그는 나 같은 느낌이 들지 않았다. …,2
26681,하… 내 번호를 어떻게 다시 알았습니까?,4
26682,댓글이 너무 열려 있기 때문에… ??,4
26683,그 자신인감.,4
26684,나는 정말 긴 팔다리를 부러워합니다. 하하하,2
26685,4 점 ??? 4 포인트가 너무 높음,3
26686, 인생 참 너무 어려워요,2
26687,그때 좋아했던 사람한테 연락 와도 아무렇지 않아?,4
26688,네? 그게 무슨 소리죠?,4
26689,그것은 일종의 지불과 같습니다 ... 나는 ebs보다 더 집중할 수 없습니다.,3
26690,날 잡을만큼 널 잡았다,2
26691,왜? 크크크 가끔 이해가….,4
26692,당신이 너무 로맨틱하다고 생각합니다. 여자의 마음을 어떻게 잘 읽습니까?,1
26693, 중고폰 가격이 100만 원이냐??,4
26694,그냥 이렇게 흔들어야합니까?,4
26695,어떤 이유로 갑자기…,4
26696,변호사는 개소리 좀 그만하고,3
26697,한대 사서 집에다 놓고 싶다,2
26698,오늘은 유일합니다…,2
26699,"역사의 한 부분을 학교가 아닌, 예능에서 배운다는 게 슬픈 현실이네요….",2
26700,이미 죽은 닭은 목을 비틀어 야합니다…,3
26701,하체를 보면 60이됩니다. 어떻게 제거 할 수 있습니까?,2
26702,난 왜 눈물이 나는지 모르겠다,2
26703,말이 돼? 나는 무슨 일이 일어나고 있는지 모르지만 어머니 사이의 일 때문에 헤어지고 있습니까?,4
26704,기아와는 아무런 관련이 없습니다.,1
26705,음료수랑 쪽지 써서 드렸는데 연락 안 오네요…….,2
26706,부모님 눈치도 엄청 보이고 나이는 하루하루 먹어가는데 정말 걱정입니다. ㅜ,2
26707,장마는 약간 비가되었습니다! ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,4
26708,오늘 레드벨벳 팬 사인회 있었는데 조의가 오디션 보고 붙었다고 자기도 붙을 줄 몰랐다네요 하하,1
26709,상태 교과서로 가득 찬 실수를 쓰십시오 ??? 토 ~,3
26710,입 맞추기 다했네,3
26711,민주당은 김정은의 두 번째 회사입니다. ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,3
26712,하하 하하하,1
26713,참여해주신 분들 감사합니다.^^,1
26714,오빠는 나한테 너무 무르니깐 말이야. 와~ 소름~. 자기 자신한테도 그만큼 무르면 좋을 텐데.,1
26715,오해라고 했잖아! 이번엔 정말 아니야! 왜 내 말을 못 믿어~,2
26716,백 현 무대에서 눈빛 표정 진짜 장난 아님. ㅠㅠ 목소리도 개 좋고. ㅜㅠㅜ 기대주가,1
26717,비박이 탄핵 안 하면 이번엔 너희 탄핵한다.,3
26718,다른 여자들과 만나고 데이트하고 데이트하고 살고 있습니까? .,2
26719,새로운 시대를 이끌 연양!,1
26720,십자가입니다. 나는 잘랐다. 그러나 나는 다리를 운동에 사용할 수 없다.,2
26721,하워드가 부활하면 큰 화재는 승리에 대해 긴장해야합니다. ㅋ,1
26722,나라를 구 했어요! 나는 네 상대를 부러워,2
26723,매일?,4
26724,미국 견제 장난 아니네….,4
26725,그럼 내가 여기서 죽을 까?,2
26726,원본을 파십시오. 지금. 하나. 모두,3
26727,아 더빙.. 진짜 짜증 나네요 목소리,3
26728,바보 아니야? 그런 일 정도로는 안 울거든? 신경 쓰지 마! 넌 보면 항상 다른 사람 기분만 살피는 것 같아. 그냥 남 신경 쓰지 말고 좀 더 너 하고 싶은 대로 해.,4
26729,오늘 V에서 재미 있고 재미 있고 활기차게 보여 주셔서 감사합니다. 1 분 정도 빨리 지나간 것 같아요 ㅠㅠ,1
26730,아침에 학부모 모임 연락망이 돌았어! 너희 집 다음이 우리잖아. 너희 엄마가 전화하셨는데 내가 받는 바람에 꿰맞춰 대답하느라 힘들었단 말이야!,3
26731,군인들이 명령을 거부 한 건가? 지위 체계가 확실하지 못했나?,4
26732,…… 모두가 바빠야합니다.,2
26733,정보지 같은 거면 어디 놀러 갈 때 취재한다는 핑계로 경비도 착착 뜯어낼 수 있잖아요~?,1
26734,내가 가장 좋아하는 선수 이병규가 뛰고있다.,2
26735,지금 막 하시는 중이면 어떻게 하죠? 오늘 오후에 보고해야 하는데요.,3
26736,이민호의 눈이 너무 좋아,1
26737,정말 이런 드라마는 처음이야 원래 마지막 회는 되도록 예고편 안 보여주는데... 게다가 예고편을 봐도 전혀 예상 안 가는 드라마는 처음이다…….,4
26738,교무실로 오면 저 진짜 죽어요. ㅠㅠㅠ,2
26739, 오늘은 화요일이네요!!,1
26740,귀찮게 하지마,3
26741,3 급 3 급 3 급 3 급,3
26742,이 기사… 반전이 있네…,4
26743,Fort는 실제 뉴스를 듣지 못했습니다…,2
26744,비비 같은 노래,3
26745,제발 정신 차리자 국민 좀 살리자,3
26746,근데 모니터 속에서 나오려고 하지 않아요…….,2
26747,왜 이러는데? 엄마 지금 장난해요? 이제 와서 지금 그게 무슨 말인데?,4
26748,싸게 팔고 싶어 죽겠다는데 왜 못 팔게 하냐,3
26749,운송업자 팀이 만든 것은 완전히 OO입니다. 적절한 조치가 없으며 콘텐츠 개발이 너무 진부하고 지루합니다. 가장 성가신 것은 시각 및 카리스마있는 캐릭터뿐만 아니라 남성과 여성의 주인공이 내 손목이 줄어 들었다는 어리 석고 서투른 정의를 가지고 있다는 것입니다 ...,3
26750,한심하다!!!,3
26751, 당신 때문에 고통 속에 죽어간 억울한 수많은 약자를 기억해,3
26752,치. 알긴 알아?,1
26753, 가뜩이나 다른 구치소에 있는 정호성까지??,4
26754,영상미로 승부를 보려면 음악도 좀 걸맞게 잘 좀 선택해라 미친 뽕짝도 아니고 뭐야. ㅡㅡ 근데 영상미도 뭔가 좀 엽기 같아 김옥빈 360도 회전하는 장면은 진짜 전설의 고향 귀신도 아니고 저게 뭔가 식겁했다 배우들이 아깝네 감독이 또라인 듯,3
26755,당연히 100점이죠.,1
26756,"오, 어떻게 알았어?",4
26757,아무것도 손에 안 잡히고 그 분야면 안 될 것 같고….,2
26758,급여 수준은 정말 천문 적이었습니다,4
26759,3억 년에서 37억 년 전으로 덜덜,4
26760,나는 쇼핑 센터보다 정말로 충격을 받았다.…,2
26761,우리 애인 감동의 눈물…,1
26762, 활동이 굿이지요~! ~!,1
26763,그냥 다 자르고 알파고 도입,3
26764,못생긴 애들 좀 살자 ㅠㅠ,2
26765,너무 피곤 해요…… ~ _ ~,2
26766,어머니……?,4
26767,난 그냥 파고 싶어 ㅠ,3
26768,나는 2 년 넘게 만났고 2 개월 동안 떨어져있었습니다. .,2
26769,유재석 오라버니 하늘이 파랗게 있으니 날씨가 좋더라고요,1
26770,이렇게 살면서 조개 껍질처럼 굴러,2
26771,나는 여전히 ~~~,1
26772,집안일이나 돈을주지 않습니다. 하루 종일 더럽게 느껴지더라도 계속 지켜봐야합니다. 나는 그것이 상단에 구멍이 될 것 같아요,3
