,sentence,label
10423,나 청와대 한번 만들어 보내주면 안대냐 박근혜 아구창 함만 때리자,3
10424, 삼성 설명 듣고 오우 OK! 이게 뭐냐?,5
10425,아침부터 신병 훈련 강화한다는 뉴스 기사 뜬 거 읽고허걱! 어떡해,4
10426,아이유보다 ?!,1
10427,미국식 코미디가 안 먹히는 사람도 있다.,3
10428,?!,1
10429,눈알만 빙글빙글 굴리고 말을 못 하는 거 보니까 마셨구나. 네가 이거 다 마셨냐? 다 마셨냐고!,4
10430,기상청=기생충 어이구 너희가 하는 게,3
10431,그거 잠실까지 가서 사 온 건데 그걸 홀랑 훔쳐먹냐 넌?,4
10432,"경제적으로 부담이 많이 되더라구요, ㅠㅠ",2
10433,정말 세상은 넓고 또라이도 많고. 자기가 자기가 한다 진짜.,3
10434,남자로 태어난 게 죄인 듯….,2
10435,대단해요!!!,4
10436,나 참 청승맞지.,2
10437,아냐. 아침밥은 취소됐다고 했으니까.,2
10438,실제로 고관절 부상 이전까지 윤길현이 78회는 잘 막아줬지.,1
10439,뮤비도 나오시고 음원도나오시고 이제아이돌도되보셨네요ㅠ,1
10440,상어만 잔인한 것처럼 묘사되는 느낌이네,4
10441,아오. 이러다 우리 상대로 갑자기 인생 경기하는 것 아닌가 싶어 심히 걱정된다.,5
10442,넌 닥치고 지옥으로 꺼져,3
10443,부럽네! 난 못 가는데,2
10444,아 너무 후회 댄다,2
10445,"쳐들어가기 전에 네 발로 나와라. 진짜 짜증 난다고!,",3
10446,잘려고 뒤척여도 계속 생각 나미 안….,2
10447,나도 그렇게 생각해. 하지만 포기하는 것 외의 방법으로 차이를 어떻게 받아들여야 좋을지， 난 모르겠어. 나쁜 짓을 하는 수밖에. 당당하게 그녀의 옆에 설 수 있게 될 때까지. ,3
10448,날씨도 좋은데 걸으면서 마셔요. 저 배가 너무 고파서요.,3
10449,이재용 구속영장 기각 타이밍에 터지네,4
10450,진짜 몇 개월 전부터 짝사랑하는데 미치겠어요,2
10451,3개월 사귄 여자친구랑 헤어진 지 한 달 정도 됐어요….,2
10452,아버지 어디 갔어?,3
10453,진짜 이렇게 축하 댓글은 살다 처음 써보네요 둘 다 너무 느낌 좋은 분들…. 아 정말 축하드려요….*^^*,1
10454,인제 와서 너한테 내 마지막을 같이 해달라고 안 해. 마지막을 지켜봐달라고도 안 해.,2
10455,누나 예뻐요 ㅇㄹㅇ,1
10456,걱정되고 불안해서 죽겠어요,5
10457,오우!! 유희관보다 빠른데~!!,4
10458,대단하다. 대단해……. 곡성군,1
10459,뉴욕 양키즈 입단했는데 기자회견 안 하나요?,4
10460,잘 찾아보지도 않고 그래요?,3
10461,손실이 전용기도 있겠네?,4
10462,한국에도 조만간 이런 일들이 벌어 질 거다.,5
10463,나는 못 하겠는데~. 고집부리는 상대에게 '왜 이런 거로 고집을 부리는 거야' 같은 소리는. 아무래도 좋지만 화해는 꼭 해.,1
10464,누구 똥…. 꾸녕으로 들어간 거냐고,3
10465,언니.,3
10466,집이 지저분해서 다음에 초대하겠다고 하는 건 너무 뻔한 대답이죠?,4
10467, 아직도 저 돼지일까가 인간인 줄 알고 대화라는 게 가능하다고 생각하는 머저리들이 있는 게 놀라움.,3
10468, 목에 칼이 들어와도 모르쇠…. 참 대단해….,4
10469,왜요..? 왜 꼭 죽여야 해요? ,4
10470,아랫배는 콕콕 찌르듯이 아프고 방귀 대박 나오고 트림 나오고….,2
10471,이게 뭐죠?,3
10472,웬만해서 평정 등록 안 하는데 이건 평점 좀 등록해야겠네! ㅋㅋㅋ 영화가 너무 비현실적이고 말도 안 되는 화류계 이야기를 넣음 화류계를 모르는 사람이 보기에도 이상하고 아는 사람이 보기에는 이상하다. 어떻게 이렇게 영화를 못 만들 수가 있는지 신기하다.,3
10473,기자 개 레기네…….,3
10474,"앗, 어디에 가자고 하면 되지?",4
10475,"애가 오빠한테 알리고 싶어하지 않은 것도 있었지만, 솔직히 저도 오빠가 이걸 알 필요는 없다고 생각했어요.",3
10476,고작 너 따위 남자 때문에 내가 얼마나 울었었는지 모른다.,2
10477,끝났다더라.,3
10478,그냥 처먹어 먹을 거 없어,3
10479,시. 발 걔도 남친 한번 못 만들어보고 이생을 마감하고 싶진 않을 테이나,3
10480,세타엔진 말 많은데 괜찮은가요?,5
10481,무섭네 진짜 난리 났을 땐 그냥 고립이네,5
10482,좋아. 그럼 기름 다 떨어질 때까지 무조건 직진이다.~,4
10483,그럼 안 망하는 직업이 뭔데?,4
10484,솔직히 식상하다 ? 짜인듯한 각본 출연진들의 수준,3
10485,정준영 방송계에서 영구 퇴출해야 된다,3
10486,사랑 이야기 전개가 참 불편하다.,3
10487,진짜 제일 좋아하는 야구선수 김병현. 진심 멋지다.,1
10488,그걸 아는 사람이 있을까?,4
10489,저건 취업 한 사람들 문제고…. 취업 못 해서 연애조차 못 하는 청년들도 널렸다….,2
10490, 그만큼 당신은 저의 영웅이 되었습니다….,1
10491,거절당할까 봐 두렵다.,5
10492,좀도 아니고 조금 많이…. 그렇습니다.,5
10493,못 나오면 죽는 건가…?,5
10494,내 지금 기상했다 어찌 된 거고!,4
10495,난 모르겠는데요,2
10496, 전 결국 사이 어린인가요? 0,4
10497,이래서 레알 마드리드·바르셀로나 축구 경기를 하면 난리 나는구먼,4
10498, 편히 쉬면서 느긋하게 관람 중이냐?,3
10499,다이어트하시는 ? 어떠세요? ㅠㅠ,2
10500,대우조선에 투입될 돈 일부만이라도 한진해운에 투입되었더라도,3
10501,아니 못 간다면 그런 줄 알지... 빨리 문 닫아.,3
10502,나도 밥이 안 넘어가더라….,2
10503,검사님 저랑 비슷하게 생기 셨습니다,4
10504,기업윤리 의식 좀 각성해라,3
10505,보는 내내 답답 평점이 너무 높다.,3
10506,"치매야 사기꾼이야???,???,?,",4
10507,그네…. 골든시상식 티브이 안 볼 듯 여,1
10508, 왜 울렸냐면 레미콘 차량이 1차선을 달리더라고.,4
10509,전장이라... 순탄한 계획은 아닌가 보고만. 피를 피로 닦는다고 상처가 아물겠는가. 잘 마셨네. 살펴들 가게.,2
10510,야... 형은 후회해 본 적 없어. 내가 사랑하는 사람들이 행복해하는 모습 보는 거... 그게 난 좋았거든. 그러니까 미안해하지 않아도 돼.,4
10511,예? 무슨 그런 말을….,3
10512,언니는 백야행태도 정말 아름다웠다고 생각함,1
10513,추운데 고생하셨습니다.,1
10514,갖다버려-!,3
10515,십자가 대신 닭 다리 들지,3
10516, 일본 지진 때마다 더 죽어라 OOO든 한국에도 지진이. 크크크,3
10517,혼자 이혼하려니까. 뭐가 뭔지 하나도 모르겠더라고요. ,3
10518,어떤 식으로 물어봐야 할지 몰라서요….,5
10519,지적능력 초등학생 미만….,3
10520,왜 꼭 저렇게 얄미운 짓 하는 건 이정현이냐?,3
10521,미국놈들 IJ랄 하네,3
10522,정말 ?;,3
10523,너무 광고주 입맛에만 맞춰 기사 쓰는 거 아니냐?,3
10524,터널 좋아요. 잘봤어요,1
10525,아니 국가 안보를 싸다고 판매하려고 하냐 ㅋㅋ,3
10526,"네 오빠, 어떻게 사람이 그거밖에 되지 않으니?",2
10527,카메오인데 주연 포스 드라마를 영화로 만들어버리는 김혜수,1
10528, 그 시기 가나 지금 너무 힘들다 기복 때문에,2
10529,낮에 어디 갔다 왔냐. 장 보러 갔다는 거 핑계 같던데. ,4
10530,네? 아니... 그 문제 아니에요.,2
10531,요년·정유라 홀딱 벗겨서 몸가짐에서 끌고 와라 ㅡㅡㅡㅡㅡㅡㅡㅡ나쁜뇬. ㅡㅡㅡㅡ,3
10532,"전작은 개그로 봐줄 만 했는데, 예를 들어 나는 관대하다? ㅋㅋㅋ, 이건 개그도 아니고 뭐냐?",3
10533,암튼 LG 화 팀입니다,1
10534,첫 해외여행이 직장에서라니 ㅠㅠㅠ. 괜찮겠죠…?,5
10535,대통령이나 된 듯 까불고 있네,3
10536,"그 뭐냐, 난 어차피 겨울방학 동안 약속 같은 거 없거든. ……대충 잘 맞춰 봐.",4
10537, 그 머리로 어떻게 국가를 끌지??,4
10538,"아무리 성의 없이 만들어도 조이스틱 하나로 모든 CCTV를 장악하냐? 이거 만든 감독한테 욕 나온다…. 배우들도 자기들만 긴장하고, 심각하고…. 나한텐 전혀 긴박감이 전해오질 않는데…. 최소한 중요한 경기 정도의 컴퓨터 비주얼을 돼야지…. 왜 0점은 없는 거야?",3
10539, 백날 이따위로 해 봐라.,3
10540,설 연휴 애가 심심해서 보러왔는데 시작하자마자 지루함 끝까지 지루함. 애도 재미없다고 딴짓만 하고 이렇게 재미없어도 되는지. 절대 비추천 돈 아까워요 길긴 왜 캐 또 긴지 빅 히어로즈는 엄마도 재밌게 봤는데 이건 뭐 새들 엄청 떠들기만 하지 집중도 안되고 보지 마세요,3
10541, 얘네야말로 돈 받고 위안부 문제 입 닫을 친일 국가….,3
10542,"제자한테 기분 나쁘다니, 무슨 말이 그래요! 이게 다 누구 때문인데! 선생님이 보호자 책임을 내던지고 저한테 미룬 거잖아요!",4
10543,너. 변호사랑 싸웠냐? 둘이 분위기 묘하다.,4
10544,그네야. 너희 아버지 말씀 기억나지? 미친개는 몽둥이가 약이라고. ㅋㅋ,3
10545,오늘은 나도 받았는걸?,3
10546,은둔형 외톨이가 아니라 사회생활 못하는 정신병자라고 불러주세요,3
10547,금수저고 자신도 DJ로 돈 많이 버니 애 낳을 여유도 생기죠.,2
10548,그냥 안 먹거나 채소만 먹어야 살 빠지는거임? 0,2
10549,진심 사장님 얼굴이 기억 안 남 크크크,4
10550,? 아이가 무사했으면 하는 마음이 간절한데 제가 어찌해야 할까요?,5
10551,내가 알아서 할게요,3
10552,그냥 카메라를 하나 사면 안 돼…?,5
10553,양아치의 끝판왕 박. 근. 네,3
10554,네 지금 뭐 하는 짓이야?,1
10555,ㅋㅋ 임신 중 인신 가봐요? 새신랑이 아빠까지는 생각하시다니 축하드립니다.,4
10556,대박???,1
10557,알아. 나 지금 세 번째 복습하는 거야.,1
10558,뭐? 야구는 18명이 모이지 않으면 못하잖아,3
10559,왜라니? 돈이 없었으니 그렇지. 그리고 더 큰 이유는… 당연히 이길 줄 알았거든. 흐흐흐. 당연히….,2
10560,언제나 웃는 모습과 먹방의 진수를 보여주어 감사합니다.,1
10561,박근혜 하야하라!,3
10562,조용히 못 해? 도둑놈이 도둑놈이라고 하는 거 봤어?,3
10563,.... OO 돈 날이었음,3
10564,"한국 역사를 왜 새누, 리 에서 만들고 평가하고 세뇌 시키려는 거냐",3
10565,우리나라에서도 학교 운동장에서 RC헬기 조종하다 구경하던 사람 프로펠러에 맞아 사망한 사건 있었음,4
10566,정말? 고마워.,4
10567,우리의 미래가 걱정된다,5
10568,유지현 옛날 달리기 실력이 나왔으면../~!유지현 형 홧팅,1
10569,팬택 죽이곤 죄책감 안 드나….,2
10570,민주주의!!,1
10571,나라가 망하고 없어져야 잘못했다 할 거냐 이 mi chin yeom,3
10572,불출석했으면서 자백 강요?,5
10573, 남들 펑펑 쓸 때 독하게 사는 사람들 진심 존경스럽다.,4
10574,진짜 TV 전기세가 아까웠다!! 물어내라!,3
10575,여보세요? 여보세요!!!,3
10576, 그거 수화로 예쁘다는 뜻인 거 보고 또 소름 쫙 돋고….,1
10577,아 이 형님 진짜…. 리스펙!!!,1
10578, 재수강을 유도하는 돈독 오른 교수 놈이 있을까?,3
10579,스토리도 별로 연계성도 별로 도대체 왜 만든 거니?,3
10580,별 반개도 아까 영화... 미니어처 장난감을 모래 위에 얹어놓고 유성우가 떨어지는 화면과 탈출 정이 이륙하는 장면에서는 80년대 우리매 수준의 화면을 접할 수 있고…. 시나리오는 뭐 안 봐도 뻔한 이야기…. 케이블에서도 안 볼 영화를 본 게 후회….,3
10581, 불 때까지 매우 쳐야지,3
10582,아니면 제가 많이 이상해 보여서 그런가요?,5
10583,그냥 공부 잘하게 생겼잖아요.,4
10584,아랍어 만점 백분위 100 표 좀 100…. ㅋㅋㅋㅋ,4
10585,300만 원을 내야 한다고 했거든요….,5
10586, 푸틴 손 내밀고있으니까 존 내뛰어와서 좋다고 잡네,4
10587,그런데 전 아직 근로계약서를 안 썼거든요?,4
10588,저 같은 초보도 긴장 바짝 하고 정말로 배워야겠다고 생각하면 금방 적응이 될까요?,5
10589,학교에서 무슨 일 있으면 꼭 말하고.,5
10590,에이치는 어떻게 나온 거야? h??,4
10591,그래 김종민 하나 줘야지 축하합니다,1
10592,돈보다 시간 아까운 영화.. 강혜정을 믿었건만. 후반부 너무 지겨워서 할 말 잃음,3
10593,"에~ 너무하신 거 아녜요~? 뭐, 딱히 못 이겨도 상관없지만요~",2
10594, 삼가 고인의 명복을 빕니다.,2
10595,정말 쓰레기 영화입니다,3
10596,너는 무슨 말을 해도 이제는 진실로 느껴지지 않는다.,3
10597,염화칼슘도 남용은 좋지 않죠 ㅠㅠ,2
10598,"우리가 경비를 제대로 섰어 봐. 외부 사람이 회사 안에 침입한 걸 왜 못 잡아! 자네 그날 밤, 숙직실에 친구들 불러다 놓고 소주 빨았지? 이제 자식까지 낳을 거면서 세상 그렇게 쉽게 살면 못써, 이 사람아! 한 번만 더 근무 시간에 자리 이탈해봐. 그놈의 경비복 벗겨버릴 테니까. ",4
10599,나이도 많지 않은데 너무 빨리 내리막을 탔구먼,2
10600,지금 이거 뭐 하는 거예요?,3
10601,오~~~ 요런 시나리오???,4
10602,우와... 대박... 이래서 미국 미국 하는 구나. 덜덜덜,4
10603,"혹시, 남자를 좋아하는 건 아니겠죠?",4
10604,박근혜도 최순실만 안 걸렸으면 지 아버지처럼 계속 해먹을 생각이었겠지,3
10605,싸는 데 지장 없으니까 한쪽 발로 갔다 와.,4
10606,광의 이곳저곳에서 열심이더라~기특~!!,1
10607,한번 쓰레기는 영원한 쓰레기 역시 명불허전,3
10608,직원으로 가든…. 가족으로 가든.. 문제가 있는 건가요??,5
10609,이 나라 바뀌어야 한다.,3
10610,"……틀렸어, 그게 아니지. 네가 얻을 수 있는 건 '1학년이면서 학생회장이라 너무 고생스러워도, 최선을 다해 부 활동에 나오는 기특한 나!'야.",1
10611,쓰레기 친박 ㅎ 장 지져 OOO 1 끼야 이정현,3
10612,헌법재판소까지도 광화문에서 20분 거리인데 집회 장소를 옮긴다는 게 이상하지 않나요?,4
10613,"아~ 부회장이랑 서기 말씀이세요? 저번 주에 이야기하다가 이 카페 얘기해 줬거든요, 그래서 그랬는지도 모르죠~",4
10614,우린 전쟁 중이야.,5
10615,일 관둔 건가???,4
10616,버스 안에서 오지 게 처맞겠네,3
10617,이렇게 무턱대고 시위하면서….,5
10618,오래서 갔는데 지진 나서 몰살당하면 너희가 책임질 거야? 책임 질 거냐고?,3
10619,"그럼, 약속.",4
10620,학교. 크크 들어보지도 않은 곳이 학…. 뭐?,3
10621,지금 둘이서 할만한 게 뭐일까 생각해보니 부러워 죽겠네요 0,2
10622,어른인 내가 미안하다 ㅠㅠㅠ,2
10623,항상?? 할때마다??,4
10624,거짓말에 대한 처벌이 전무하니 나라가 개판이 되어 버린 거야.,3
10625,"너 인마, 파출소나 들락날락하려고 매년 국내 작전 지원서 낸 거야?",3
10626,차라리 날 죽여라 나도 힘들다,2
10627,네가 하라는 건 뭐든 다 해!! ,4
10628,그럼 휠체어를 사용하셔도 되는 데 적응하시려면 시간이 꽤 걸리실 거예요.,3
10629,아니 어떻게 교도소에서 크크크,4
10630, 지금 돈 벌기 시작해도 늦지 않은 걸까요??,2
10631,공짜 주운 임창용 데려와라... 왕따시켜 은퇴 시켜 버릴 것... 공연 너무 같으니…….,3
10632,그렇지만……!,4
10633,아직 훈련소에 있는데요.,2
10634,"아예, 올 때마다 패하셔서 기분 안 좋을 거 같아서… 지금이라도 할까요?",4
10635, 때린 주먹이 그 정도면 맞은 사람의 고통은 얼마나 심했을까요?,4
10636,언니 요즘 계속 야근한다며? 오늘 또 야근하는 거야?,3
10637,감독이 이제야 손흥민 사용법 터득한 듯,4
10638,이것도 순실이가 시켰냐…?,3
10639, 더는 연락 안 하고 싶어지면 좋겠다….,2
10640, 요새는 스마트폰이 기능이 좋아서.,1
10641,그렇다고 우리가 같이 지낼 순 없잖아요,4
10642,겨울다운 날씨가 와서 감사합니다,1
10643,하루에 50~60만 원 정도 버는 거 같더라….,4
10644,저는 현재 남자친구도 있는데 이럴 때마다 남자친구한테 너무 미안해요,2
10645,"아주 작가 다신 이런 작품 하지 마라, 이거보다속터져죽겄다정일우존나답답하게나오고, 다뺐기고ㅡㅡ작가참답없어",3
10646,아…. 안녕하세요.,4
10647,삼 주가 너무 긴 시간이고 꿈이었으면 깨고 싶고 힘들어요,2
10648,아…. ㅈㄴ당황스럽다…. 뭘까…. 뭔뜻이여ㅠ,5
10649,국회의원 새끼들아 좀 본받아라,3
10650,저것도 복제... 유전자변형인 거지??,4
10651,미소 최고,1
10652,누가 이렇게 맛있는 찌개를 해 놓으래? 이걸 어떻게 술 없이 먹을 수 있냐?,4
10653,알바랑 병행해야 해서 학원 시간은 안 맞고 인터넷 강의 들으려고 하는데 괜찮을까요?,5
10654,결국 현실에선 알라가.. 예수에게 무릎을 꿇는 건가….,4
10655,좋아. 어디 두고 보자고. ,4
10656,내가 개나 소나 미인이라고 해서 엄청 맺혔었나 보네.,4
10657,"이러저러한 사건을 겪으면서 알게 됐습니다. 내가 호감을 느꼈던 건 대표님이 아니라, 대표님의 조건이었다는 걸요. 이런 말씀... 기분 나쁘신가요? ",3
10658,C급 영화도 안되는…. 일점도 아깝다... 네이버는 마이너스 점수도 만들어 달라,3
10659,박근혜 이 벌레만도 못한 것아….,3
10660,와 지금 먼지가 거의 안개 수준이다….,3
10661,김아중도 의심스러움 크크크,3
10662,예산 얼마나 들었나요? 한 오천 원이면 충분할 거 같은데?,3
10663,오늘 삼성 댓글 알바들 쉬는 날인가?,4
10664,이분도 뒤에서 무당이 조종 하는 듯….,4
10665,그네도 탄핵 기각되겠네~이 나라는 손실에 나라구나~대한민국은 희망이 없는 나라네~머지않아 나라도 없어지겠네~돈이면 다 되는 대한민국,3
10666,영화보다가 중간에 나가서 다크 나이트 한 번 더 보게 만든 영화.,3
10667,사람들 비유를 맞추는 게 너무 힘드네요,2
10668,그러니까 지옥 같은 한국임….,3
10669,무서운 거 다 잊고 너무너무 좋은 꿈으로 기억해줘.,1
10670,이번에 새로 미국에서 스카웃한  변호사.,4
10671,근데 진짜 내려오면 누가해요,4
10672,아니 난.. 진짠 줄 알고….,4
10673,어. 우리 할머니 꽃단장하고 난리 났다 지금. 넌?,3
10674,네? 아 뭐.. 바빠서 밥을 제때 못 먹는 거밖에 없는데…?,4
10675,첫딸 개 깜짝 놀랐네….,4
10676,아 OOO기.. 이걸 본 내 눈이 아깝다 ㅡㅡ 진짜 거참 진짜 OOO 기명 작이네요,3
10677,제가 노산이라서 걱정이 많습니다.,5
10678,아이유는 왜 대학을 안 갔을까? 경력이 안 돼서?,4
10679,찍고 삭제했다는데 사실인가요???,4
10680,헐…. 바질리스크를 제대로 망쳐놨네;;이게 원작보다 낫다는 밑에 또라이는 뭐냐….,3
10681, 와~~진짜 이걸 어떻게 하느냐 같이 다니는 게 맞는 건가?,5
10682,주부이신 분들.. 도와주세요. ㅠㅠ,2
10683, 아직은 괜찮긴 한데 괜히 걱정되네요….,5
10684,근데 가족 구성원 중 애완동물에게 위로를 받는다고 답한 사람들은 더 슬프네요….,2
10685,역시나 표절의 민족 조센징,3
10686,맨날 배우자면서 못 배우는 건 우리 병인가?,5
10687,  - 힘들 때 연아 선수의 올림픽 롱 프로그램을 보며 힘을 내는 팬 드림-,1
10688,와 다른 팀들이 황재균이 안 될 때 라면서 간 볼 때 황재균에 배팅할 돈이 없는 삼성이 먼저 날름 채가네 ㅋㅋㅋ,4
10689,우리의 인생과 삶이 있는 서울 아니 대한민국을 내려다보며 꼭 한 번 연주해 보고 싶었어. 이제 마지막이겠지?,3
10690,이새키는 언제 갔길래 벌써 나왔냐,4
10691,트럼프 어쩌면 표면상으로 보이는 마냥 또라이가 아닐 수도 있을 거라는 생각이 든다,5
10692,이제 자주 방송에서 봐요!!!,1
10693,저거 떨어지면.. ㄷㄷ,5
10694,혹시 꿈꾸셨어요?,3
10695,아저씨. 입이 있다고 나불대지 말고 생각이란 걸 해라.,3
10696,이번 한 방만 제대로 터지면 그동안 빌린 돈 다 갚아!! 금방 빚 갚는데 왜 목매달고 죽냐? 오백만 있으면 십억을 만든다니까! ,2
10697, 너무 힘들어요,2
10698,왜 이혼했는데요?,3
10699,인기가 많은 것도 상당히 피곤한 일이겠네요 박근혜라는 정신 나간 여자 때문에 시끄러워지고,3
10700,하긴 딸이 나 보고 놀라더라….,2
10701,마음이 너무 아파요….,2
10702,국민이 납득할 수 있는 결론은 탄핵인데 벌써 결론 내렸나??,3
10703,"왜, 일주일에 두 번씩 아침이면 꼭 면도기 두 개씩 사러 오는 사람 있잖아.",3
10704,아주 무슨. 으휴 이래서 결론은 파피용 쓰레기 아휴 사람 하나 죽이려고 백을 써요,3
10705,"그게. 선생님이랑 같이 있으면 유독… 그, 그런 게 있습니다.",4
10706,사람 갖고 장난하나 4배 강력한 택시가 온다고 지금 이걸 영화라고 만든 거?,3
10707,서울구치소 윗사람들 손실이 소속 종교 아니야?,3
10708,데이트 비용은 남자가 전부 부담하게 하고 결혼 전 실컷 즐기고 결혼 비용은 무 대리 카드론 혼수는 다이소에서 크크크,3
10709,수입 소 먹으면 매국노랄 때가 엊그제 같은데 이제 수입 사 먹자고 하네.,3
10710, 유재석은 많이 받아서 정준하 줬어도 괜찮았을 텐데…. ㅠㅠ,2
10711, 생각이 든다…. 그 여자 본인들도 힘들텐데…….,2
10712,오랜만에 듣는 아름다운 소식이군요,1
10713,내가 잠깐... 맛이 갔었나 봐.,2
10714, 당신들의 애국심은 존경합니다.,1
10715,"응. 뭐, 대충 그런 거. 그보다 나 없는 동안 클럽활동 제대로 하고 있었구나.",4
10716,? 전설이 시작된다.,4
10717,"진부한 코미디 영화, 수준 이하 영화, 보고나면 남는 게 없다",3
10718,"세월호에서, 죽지 않아도 될, 단원고 3백여 명 학생들만, 억울하게 생을 마감했다!",2
10719,집 잃고 닭장 고치기냐? 나참ㅋ,3
10720,멋지고 자랑스러운 우리 국민!!,1
10721,? 너도 박근혜 년이랑 같이 하야해,3
10722,어? 나 요즘 요리하는 거 몰랐어?,4
10723,"그거 다 애정 결핍이야. 자기 스스로 자길 사랑 안 해주니까 몸이 알아서 음식으로 대신 채우려고 그렇게 폭식하게 되는 거라고, 적당히 먹고, 적당히 움직이고, 적당히 싸고.. 응? ",4
10724,저년한테 청와대는 애초부터 휴양소였어!!!,3
10725, 다치신 거 봤어요….,2
10726,이번엔 진짜인가???,4
10727,볼 때마다 유아란 닮았다,4
10728,어떻게 방법없음? 0,5
10729,얼마 지나지 않아 다른 여자에게로 떠났다.,2
10730,핵노잼.... 여주 답이 없는,3
10731,퇴진하겠냐 끌어내려야지,3
10732,??항상 응원할게요??,1
10733,잘 시간에 어딜 갔다 와?,3
10734,"그럴 것까진 없는데, 일단 들어가죠.",4
10735,생각났어? 뭐 줘?,1
10736,인마! 그럼  여기다 물 붓고 하나 더 끓이면 되지. 임석은 꼭 자기 엄마를 닮아서…. 잔소리가 많아요.,3
10737,토사구팽….,2
10738,담화문 발표할 때 자기 죄 인정하고 사과했으면 여기까지 안 왔겠지,3
10739,"미세먼지 나쁨 이상이면 적어도 교육계 몸담는 선생님들은(어린이집, 유치원포함) 야외활동 자제시켜주세요.",5
10740,도와주는 건 정말 고마운데.. 앞으론 안 그랬으면 좋겠어요. ,4
10741, 왜냐면 시샘도 안 나고 예뻐서 빙의되기 좋거든 ㅋㅋㅋ,1
10742,김해숙 님 연기야 최고고 강하늘도 연기 진짜 좋은데.. 꼭 볼게요,1
10743,오지 마라 해라. 싹수없는 놈들 대사관 비우고 다 철수시켜라.,3
10744,무슨 말을 해야 하는데요.,3
10745,배고픈 건 컵스나 추장팀이나 똑같지……!!!,4
10746,수도권 법대 나오지 않으면 사법고시패스는 무리일까요?,5
10747,강성훈 이재진 잘생겨따!!!,1
10748,둥글고 아름다운 푸른 별 지구.,1
10749,여덟 시 안에 모든 걸 해결해야 되요…. ㅠ,2
10750, 그때가 되면 고향세탁 하는 새끼들 판치겠지.,3
10751,24억이면 현역 메이저리거 싸도 될 금액이네! 나 참….,4
10752, 결국 거기 2달 만에 때려치우고 나왔는데 아직도 그 사장 생각하니 믿을 수 없는 게 왠지 손해 본 거 같음….,3
10753,이런 자가 법으로 범죄인을 단죄할 수 있을까? 그냥 파면시켜라!,3
10754,나는 열심히 하는 축에도 못 드는구나.,4
10755,무슨 이벤트길래 그렇게 돈을 많이 들였어요?,4
10756,이거 일본 캐릭터 아닌가? 역시 손실 BS네,3
10757,기회 잡으면 이 악물고 뛸 듯,5
10758,어제 자기 전만 해도 18등이었는데 지금 4등이나 올랐어요!,1
10759,지진??,4
10760, 김기춘하고 둘 중 한 x는 당연히 거짓말이지….,3
10761,진로 조사표는 벌써 냈어?,1
10762,  후폭풍이 올 수 있을까요?,5
10763,다시 예뻐져서 더 좋은 남자 만날 거예요 하하,1
10764,식구 중에 누가 차 사신데요?,2
10765,하여튼 사진사 그림잘 문제 많아요~,3
10766,무슨 말도 안 되는. 지금 업무 시간이에요. 무단으로 자리 비우고 그럼 안 된!,3
10767,화장 안 해도 급할 때 국무회의 소집할 수 없는 게 여자라면 여자는 대통령 하면 안된다.,3
10768,어떤 공을 세웠길래 네가 세운 공은 은색 팔찌를 차는 게 어울릴 것 같은데,3
10769,2월 중 취업하려 하는데 너무 고민이 돼서 글 올립니다. ㅠㅠ,2
10770,많이 드셨어요.,4
10771,누굴 바보로 아나,3
10772,혼자 들어가기 무서워서 ㅠㅠㅠ,5
10773,자퇴? 장난하나 입학기준도 안 되는데 말 똥도 한번 치우지도 않는 공주라며?,3
10774,이러다 정신병 오겠다 싶기도 하고,2
10775,담배 피우는 것들과 인도에서 피우면서 걸어오면 존나 째려봐줌…. 밖에서 담배 냄새 난 다 치면 근처에 반드시 차 피고 있음.. 흡연 장소에서만 피우라고 ?,3
10776,"700도 좋고 1,000도 좋지만, 성적이래서야 삼성 야구단 운영되겠느냐",3
10777,호흡기 뗐다고 전해라…….,2
10778, 화이링,1
10779,그냥 나눠! 날마다 잡아서 닦달만 하는 게 부모는 아냐,4
10780,남자친구가 지금 훈련병이라서 연락도 안 되고….,5
10781,이 나라를 발전 시켜 주세요 핫팅,1
10782,2주 전에 마음먹고 헤어 파마했는데 지금 거의 다 풀려가네요.,2
10783,아오. 진짜 나는 뽑지도 않았는데 ? OOO ㄹ,3
10784,나도 그렇게까지 할 생각은 아니었는데. 한번 시작하니까 멈출 수가 없더라고.,4
10785,예진 역이 굳이 필요한지 모르겠다. 가족이 같이 보는 시간대와 일일드라마라는 점에서 아이들이 허준과 예진의 관계를 물으면 뭐라 말 해줘야 할지 난감하다. 허준 본처가 허준에게 그리 잘하는데. 그리고 궁에 개나 소나 뜬금없이 들어가 일하는 게 말이 안 된다.,3
10786,팩트냐,4
10787,남의 나라 생선 몇 마리 약탈하고 천벌을 받은 거야,3
10788,안녕하세요~ 박보검입니다~^^♡,1
10789,기독교 이슬람 유대교 등등 하나님의 종교들은 사랑 빙자 살육이 목표다,4
10790,면접 보는 게 너무 두려워요. ㅠㅠ,5
10791,시즌제 말고 폐지해 주세요 꼴보기 싫습니다,3
10792,지가님 진짜 배우신 분. ㅜㅜㅜ. 원년 멤버 그대로 가야 의미가 있다는 말에 전적으로 동의합니다. ㅜㅜㅜ,1
10793,"뭐든 좋은데, 처음으로 우리 아들을 지켜봐 주는 사람이 생겨서 엄마는 기쁘다.",1
10794,내가 잘 말한 걸까?,5
10795,몹시 많이 주는 척 퍼센티지.. 그리고서 보급도 팍팍 줄이네??,3
