,sentence,label
812, 공익으로라도 갔다 와야 할까요…?,5
813,"아~ 그게……. 강아지는 조금 섭섭할 수도 있겠지만, 때로는 인내하는 법을 가르치는 것도 중요하거든. 걔는 특히 그래.",4
814,이게 설마 포켓몬고 때문에 풀린 거야?,4
815,잠깐 이렇게 들썩거리다 말겠지만 앞으로 얘는 티브이에서 볼 때마다 비호감이겠다.,3
816, 이제 누구한테 안 기대려고요….,2
817,아침드라마냐 무슨 백 원도 아깝다,3
818,아 오늘 생일이네요. ㅋㅋ,1
819,콩 떨어지고 무슨 재미로 봄,3
820," 고민이에요, 0",5
821,노인네 몸값 올리려고 언 풀 지리네,4
822,퀵……. 인데요…….,4
823,정말…. 여러가지 하십니다. 네? 이제는 하다 하다 할 짓이 없어서….,3
824,아 감독 10명의 대가1리가 이것밖에 안 되는 것인가…. ㅠㅠ,3
825,미국은 저렇게 차근차근 신무기 개발해나가는데 한국은 뭐 하고 있는 겁니까? 진짜 답답합니다,3
826,와. 나도 500년 전에 저러고 신랑 기다렸었는데.,1
827,로즈 데뷔골 기억난다. 아스널전 코너킥 상황에서 뒤로 흘러나온 골을 논스톱 발리로 그냥. 크크크,1
828,백승호 이승우 선수 화이팅!,1
829,엄청난 숫자구나……. 근데 열정페이는 노예로 안친 건가??……? 그것까지 치면 나라 체면에 먹칠하겠지???,4
830,언론과 방송 반드시 시민들 눈높이에 맞추고 조작사 기질 하는 찌라시 종편 퇴출해라,3
831,무슨 소리야? 공평하게 반반했는데.,4
832,비라니 이게 뭔 일이여….,4
833,이경규 아니 조영남 할아버지처럼 방송한 피드 연예인 알만하다,3
834, 내 지인들 가정에도 벌써 4명이나 있으니….,4
835,트럼프의 백악관 입성을 열심히 응원합니다.,1
836,구속해라 사형시키든가,3
837,누가 보면 기술발전 및 4차산업혁명을 정치인들이 하는 줄 알겠네! ㅋㅋ,3
838,걔는 어떤 정류장에서 탄 거예요?,3
839,넌 후폭풍이 너무 빨리 와버린 듯….,2
840, 오늘 하루 멤버들이랑 즐겁고 행복한 하루 보내고 사랑해 정한아 ♥♥,1
841,그래도 너 같은 걸 귀엽게 봐주려고 했던 내가……. 우스웠냐?,3
842,"휴…. 김원희 노력한 건 알겠지만, 점수는 도저히 더 줄 수가 없다.",3
843,하야 이르게도 알았네,3
844, 하루 15시간 동안 힘들게 한다 치고 될까 걱정이다 ㅠㅠ,2
845,그건 그렇고 부사장 왜 그만둬? 또 무슨 사골 쳤는데?,4
846,어디 아픈 데 있어요? ,4
847,여기저기 다들 미쳐 돌아가는 세상이군…….,3
848,미국국민들은 부패한 언론과 딴따라들의 선동에 넘어가지 않았다는 거지,2
849, 너무 많이 먹으면 감당이 안 되는데 ㅠㅠ,2
850,누가에 돈을 다 빼돌려 먹을까,1
851,운구할 사람들은 다 있냐?,2
852,너무 잘하심,1
853,제기랄 난 개고생하고 어떤 놈들은 거짓말하고 쉽게 돈 벌고,2
854,정의선보고 있나???,3
855,쓰레기는 재활용이라도 하지…. 왕가네는 똥오줌이다,3
856,자영업자 장사 안돼서 모두 다 ?,2
857,앞으로 30년을 더 살면... 감사합니다.,1
858,민주주의 뜻도 모르는 무식 한국 여잔들? 진짜 삼족을 멸하고 싶은게 대한민국 국민의 뜻이다~~!!!,3
859,제가 보고 있다는걸 아나 봐요,4
860,지금 무지 졸려서 자고 싶은데 그사이 택배 올까 봐 못 자겠음. 3,2
861,어?,1
862,일을 한 것이 한 달 도 안 돼요…. ㅠㅠ,2
863,어이없는 스토리.. 여자 죽을 때 웃음 나옴.. 로맨스 영화냐?,3
864,헐 보름 만에 걸림?,4
865,뭐야 이거 좀비야 죽어라. 안OO…….,3
866,초보 때는 울뻔했는데….,2
867,헐 맨 처음에 권오중 사진인줄 앎;;,4
868,제 친구예요.,4
869,흰색아 끼어드는 꼬락서니가 왠지 여자일 듯….,3
870,여자들은 취업하기 힘들다고 하면서 규정은 별로 지키기 싫은가 봐.,3
871,청와대도 저런 참사 한 번만 일어났으면 좋겠습니다,3
872,이제 이 세상 살기 힘들어지는구나!,2
873,살처분 당하는 새들이 너무 불쌍해….,2
874,정치공학도 지금은 똥!!! 김 씨 둘이 늙어 썩은 머리 돌린다고 OOO하고,3
875,사이테스에 등재되겠네요. ㅋㅋㅋㅋ,4
876,execution style을 처형당하듯 이라고 번역하네….,4
877,크크크 뭔 빈민촌도 아니고 파라솔 다다닥~~저 짓 하러 저까지 왜 가는 거냐 대체 ㅋㅋ,3
878,정말 비디오마저 돈 주고 보고 아깝다…. 최악….,3
879,여자들은 넘귀여운 거 같아 하하,1
880,폭염과 함께 누진제 개편도 바이바이?,4
881,잘 아네. ,4
882,일주일이 넘었는데 왜 안 올까요?,5
883,안마방 간 게 사실인데 기자위협도 하고 소설 아니고 팩트면서 피해자 코스프레 덜덜,4
884,내가 왜 네가 와!,2
885,진짜 타이밍이 너무 완벽하고 절묘했다니까? 그런 걸 보고 운명이라 그러는 거 아냐? ,4
886,진짜 팥의 맛을 제대로 느낄 수 있는 파리바게뜨 국산 팥빙수!,1
887,이해찬 파워 죽이네,4
888,우유병 그거 보고는 아주 조금 으응…?,4
889,우선 평점 1점의 이유는 현재 평점이 너무나 높기 때문이다 간략해서 영화 보는 내내 엄청나게 불편했다 서울시장 후보 아내 엄정화가 나와서 서른도 넘은 섹시가수 몸에 착 달라붙고 가슴이 거의 다 보이는 의상을 입고 춤을 출 때 불쾌함을 넘어 상당히 안 좋은 기분을 느끼게 해 준다,3
890,완전히 일어나서 두 근 두 근이었습니다!!!,1
891,어느 정도일까??,4
892,담뱃세 걷어다가 네 태반 주사 맞았냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
893,얘들은 너무 어색해,3
894,그러니까 증거가 명확한데도 조의 역 부역 판사는 기각을 했다는 거네???,3
895,됐어. 어차피 그런 건 중요한 거 아니잖아. ,4
896,조금 전에 편지 부치러 우체국에 갔어요.,4
897,김기춘이랑 우병우 이색히들은 공개 처형시키고 싶다,3
898,신의 얼굴‥ 등골이 오싹하더라 표현 정말 좋았어!!,1
899,송로버섯. 송로버섯이라고도 하지요.,4
900,근데 또 얘는 어차피 내 친구가 좋았다네?,5
901,누가 봐도 아버지와 딸인데?? ㅋㅋㅋㅋㅋㅋㅋ,1
902,남 걱정하지 말고 대한민국 대통령이나 제대로 뽑으셔~,3
903,송중기 부럽다…….,2
904,또 아저씨들 토크쇼냐,3
905,일베 박 사모 노인네들이 518이 북한군이라는 근거 : 지만원 크크크,4
906,40대는 여기저기 낄 수도 없는 세대가 되어버렸네요…. ㅠㅠ,2
907,"언니, 나 낼모레 생일인데 뭐 없어? ",3
908,태풍이 진짜 엄청나긴 했나 보네,4
909,진짜 그 시절 텐 미신은……. 압도적이였다.,4
910,카톡 차단 풀린 줄 알고 전화했는데 여전히 차단이네요,5
911,이제 예정일이 일주일 정도 남았고요 다른 건 대충 다 준비한 거 같은데….,5
912,초반에는 신선했는데 뒤로 갈수록 후지더라. CG도 후짐. 후지 후지 후후후 져요,3
913,정체성을 못 찾는 영화. 액션+SF+호러+에로 = B급 것,3
914,제가 일 했던 것 중에 제일 힘드네요.,2
915,남편 복 받은 년인가 보지. 뭐.,3
916,전 재산 27만 원? 이라는인간이 다과 준비는 무슨 돈으로 하셨대요??,3
917,진화라는 과학을 아주 재밌고 쉽게 표현해주셨네요!,1
918,사라지지 마요 흑흑 ㅠㅠㅠ,2
919,"어떻게든 해주다니, 뭘?",4
920,어디서 분명 들어본 거 같은데.,2
921,그냥 낳아. 뭐가 문젠데?,3
922,아니， 아냐! 그런 거 아냐!,3
923,"지금의 나라던가, 내 주변 관계 같은 게 아주 맘에 들어. 이런 건 오랜만이니까 잃어버리는 건 아깝다고 생각했어. 지금 있는 이곳이, 나와 같이 있어 주는 사람들이 좋아. 그래서, 난 나 자신이 싫어.",4
924,마음의 소리에 귀 기울이라고 하지 않았습니까?,2
925,외국 장관이지만 정말 본받을만한 장관이네요,1
926,슬리 피 급도 먹고 살기 힘든가…?,4
927,어디까지 손을 뻗친 걸까….,4
928,가만히 있어도 웃기만 해도 뿜어져 나오는 여유와 카리스마!!,1
929,아파? 침을 맞을 걸 그랬나….,2
930,이유는 노트7이구먼.,3
931,회사에 일이 너무 밀려서….,2
932,말도 많이 안 하지만 유머는 더더욱 없어서 고민 심지어는 채팅할 때도 가끔 느끼지만 나도 내가 존나 재미 없음 0,5
933,우리 일에 완전히 끝나는 작전은 없어. 잠시 소강상태만 있는 거지.,2
934,화장실 배 아니거든. 쓸데없는 걱정하지 말고 이거나 봐.,3
935,역사 교과서에 그렇게 매달리는 대통령을 여태 본 적이 없다….,4
936,"쓰레기 같은 한국수입사, 영화 이름을 지어내네 어디에다가 쿵푸에 술을",3
937,일기예보 잠시 쉬는 게 어떨지~~~,3
938, 생리통이 원래 심한 편인데 생리하는 것처럼 배가 조금씩 아팠다 안 아팠다 해요….,5
939,좀 제발 나오지 마~,3
940,한나라의 대통령으로서 무능은 죽어 마땅하다.,3
941,차라리 더운 게 낫지….,2
942,그니깐요. 무슨 데이트 하는 거 같아. 아저씨 덕에 이런 착각이라도 하니까 정말 좋다. 얼마나 좋을까 사랑하는 사람하고 이렇게 걸어 다니면서 데이트하면? 여기 한국 맞아요? 외국 같아요…. 막…. 기분이 붕 뜨는 거 그런 거 알아요. 아저씨?,2
943,"2박 3일이요? 어, 자고 가는 거였어요? 저 아무것도 안 가져왔다고요!",4
944,트럼프 작품으로 보임,3
945,순실이보다 더 싫다.,3
946,이런 뉴스 보면 제 마음 한구석이 아려오네요. 국민들의 정의로움에 감사드립니다,1
947,세금으로 깎아 놀고 먹는 것도 배 아프다.,3
948,초등학생일 때 집에서 혼자 봤는데 왜 이렇게 무섭지도 않고 쓰레기인 영화가 다 있나 생각했다. 밑에 말대로 포스터나 사진만 무섭고 별로임,3
949,이 감독도 마약 빨고 만들었나 왜 이따위야. 외계인도 없고 쓰나미도 없고 평점도 없다 이 놈아,3
950,그래. 그냥 가면 죽는다... 근데. 왜 이렇게 멀쩡해. 신입사원이….,4
951,앞으로도 화이팅 응원많이할께!!!,1
952,서울엔 왜요?,3
953,살얼음판에서 맨발바닥으로 걷는 느낌이다….,5
954,네. 고맙습니다.,4
955,전 짜증 나서 안보고 인터넷으로 줄거리만 가끔 본다 언제쯤 복수할지…,3
956,지켜보고 있다 보니 문재인 후보 차량 앞에 홍준표 후보 홍보하는 사람들이 홍보 못 하게 막고 있는 거 같더라고요?,4
957,주연 배우들도 좋지만 공시생 3인방이나 학원 선생님들의 감초 연기도 넘좋다~,1
958,누님?,4
959,사표처리 일자 언제로 했어?,2
960,맥그리거 쇼맨십은 최고네 굿!!,1
961,아기가 불쌍하다 참….,2
962,국민들 피를 빨 안 먹은 년들,3
963,이은미 씨 애국가 울컥하네요,1
964,요즘 날씨가 장난 아니네요.,4
965,청와대가 범죄자 집단이네,3
966,그러면 그런 소문 듣고 어떻게 해야 하겠어? 그런 거 아니라고 네가 얘기해 줘야 하겠어 안 되겠어?,3
967,하는 꼬락서니가 미국을 몇 년은 퇴보하게 만드는 듯,3
968,올 시즌에 류현진은 왜?,4
969,"일본의 마루타, 현재는 군의관의 마루타지",3
970,아 답답해 저는 벼룹니다,3
971,부탁 드리겠습니다. 흐흐,1
972,세금 받아 처먹으려고 일반인들 못 타게 하는 거지 뭐 다른 이유가 있겠소 그 많은 세금으로 다 뭐하여?,3
973,혐오스러운 배급사입니다. 지옥에 떨어지길…….,3
974,저 높은 데서 아기를 왜 떨어뜨린 거냐고 애부모가싸이코패스지 달리 사이코패스냐?,4
975,뭔데 호들갑이야?,4
976,네! 저도 정말 좋아해요.,3
977,나 잘게. 오늘도 늦게 잘 거야?,2
978,공감 하지 마.,3
979, 그래도 화이팅입니다,1
980,중원에 실 바 이니에스타 ? 베라 티도 안 나온 이탈리아랑 비기네…….,4
981,"너무나 편안한 인상에 너무나 편안한 말투, 너무나 쉬운 요리법 정말 최곱니다~~~!@!!",1
982,양심 있는 시민 여러분 고맙습니다,1
983,오피스텔 애들이 쓰는 대포폰???!,4
984,거짓말하는 기상청 방어키가 얼마에 쓰는 거냐?!,3
985,너나 읽어.,3
986,믿고 보는 수지 씨 화이팅!,1
987,"며느리나 사위를 자식으로 생각하는 사람이 없는 건 당연하지만, 가족으로도 생각 안 한다는 게 의외네….",4
988,그거야….,3
989,왜 사람들은 싸이월드 투데이 수에 집착하나요?,5
990,지금 경찰추산 17만 명이라고 함. 보통 경찰추산이 실제 인원보다 1/4수준으로 이야기하니 지금 적어도 60만 명 이상은 모인 거야.,4
991,국정화는 폐기되어야 한다.,3
992,얼마나 작은 거야……?,4
993,제가 아직 요리 초보인데 백 주부님의 방송을 보면 저 같은 학생들도 쉽게 보고 따라 할 수 있어요,1
994,어떤 거 마실래?,4
995, 까페베네가 최악이지.,3
996,치약을 바꿨다거나 하지도 않았어요.,5
997,와 더럽게 지독하네…….,5
998,"말이 되는 소리를 하세요, 쓰레기 기자 님.",3
999,다이어트를 어떻게 해야 할지 모르겠어요,2
1000,완전 어이없는 영화….,3
1001,"그, 그러게…….",1
1002,전화 말고는 전부 차단당했습니다.,2
1003,"……그럼, 네 방식에는 무슨 의미가 있는데?",1
1004,발화점 근처뿐만 아니라… 현재로선.... 이 빌딩 어느 곳도 안전한 곳은 없다고 봐야 합니다.,3
1005,섬 뒤쪽 해변이에요. 일단 두 분 중 수영을 더 잘하는 분이 절 따라오시고 다른 분은 튜브나 공을 찾아서 와주세요.,4
1006,이제 전면전 ㅋㅋㅋ,5
1007,세 그룹의 올해 나온 앨범은 진짜 명반이죠,1
1008,항상 되는 일 없고 가난하고 더러운 전라도 사람들의 댓글을 보면 불쌍하다는 느낌이 든다.,2
1009,너， 지금 잠깐 시간 돼?,4
1010, 선물해줘도 될까?,5
1011, 뭐 불량은 아닌 것 같은데 ㅅㅂ ㅅㅂ ㅅㅂ ㅅㅂ 존나 기대 했더니만,3
1012,어머니는 어제까지만 해도 생리 하셨데요….,4
1013,얼굴 공개해라,3
1014,그 자식 나한테 걸리기만 해봐요. 그냥 확! ,4
1015,국민들 들고일어나기 전에 하야해라!,3
1016,늘 안아 양 시합날 새벽기도를 하는 거 아시죠??,1
1017,나도 최근에 알았어. 그리고 말할 수 있는 상황도 아니었고… 미안하다.,4
1018, 라도 이전 글이 궁금하면 검색하시면 다니옵니다 하하,1
1019,문재인이 저런 일도 했었어?,4
